latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.00568,129.38712,320.8,0.4,0.37,2020-08-13,1720,N,VIIRS,n,2,292.53,4.04,N,3
36.00156,129.39064,319.21,0.4,0.37,2020-08-13,1720,N,VIIRS,n,2,292.39,3.66,N,2
36.00003,129.39948,309.83,0.4,0.37,2020-08-13,1720,N,VIIRS,n,2,292.72,2.29,N,2
36.0005,129.37653,316.37,0.4,0.37,2020-08-13,1720,N,VIIRS,n,2,291.61,2.26,N,2
35.99745,129.39417,307.63,0.4,0.37,2020-08-13,1720,N,VIIRS,n,2,291.76,1.91,N,2
35.97707,129.37035,313.74,0.4,0.37,2020-08-13,1720,N,VIIRS,n,2,292.26,1.65,N,2
35.44767,129.33932,305.02,0.4,0.37,2020-08-13,1720,N,VIIRS,n,2,291.92,1.4,N,0
35.44431,129.33844,304.12,0.4,0.37,2020-08-13,1720,N,VIIRS,n,2,291.09,1.4,N,0
35.08229,128.98801,312.9,0.4,0.37,2020-08-13,1720,N,VIIRS,n,2,290.73,2.3,N,2
34.80904,127.66311,302,0.39,0.36,2020-08-13,1720,N,VIIRS,n,2,289.69,0.98,N,0
36.00686,129.37479,329.79,0.5,0.41,2020-08-14,0440,N,VIIRS,n,2,296.16,3.48,D,2
35.09816,128.8597,312.02,0.44,0.38,2020-08-14,1701,N,VIIRS,n,2,284.16,0.84,N,0
35.08148,128.98825,316.62,0.43,0.38,2020-08-14,1701,N,VIIRS,n,2,291.82,2.16,N,2
35.29128,126.77789,302.97,0.53,0.42,2020-08-14,1701,N,VIIRS,n,2,292.07,1.55,N,2
35.09755,128.86443,305.38,0.44,0.38,2020-08-14,1701,N,VIIRS,n,2,284.84,1.06,N,0
35.08498,128.98892,316.9,0.43,0.38,2020-08-14,1701,N,VIIRS,n,2,291.62,2.36,N,2
34.80967,127.66026,306.13,0.48,0.4,2020-08-14,1702,N,VIIRS,n,2,292.87,1.76,N,0
34.33901,126.73647,332.44,0.44,0.38,2020-08-15,0421,N,VIIRS,l,2,305.69,4.13,D,3
35.99993,129.40047,339.92,0.38,0.36,2020-08-15,0421,N,VIIRS,n,2,304.7,6.64,D,0
35.90649,128.95285,331.21,0.39,0.36,2020-08-15,0421,N,VIIRS,l,2,301.69,4.64,D,0
35.87446,129.22295,329.62,0.38,0.36,2020-08-15,0421,N,VIIRS,l,2,300.36,5.71,D,0
35.36336,128.48224,331.61,0.39,0.36,2020-08-15,0421,N,VIIRS,l,2,303.04,5.48,D,0
35.31392,128.74498,330.17,0.39,0.36,2020-08-15,0421,N,VIIRS,l,2,305.17,4.92,D,0
35.08431,128.99075,340.97,0.39,0.36,2020-08-15,0421,N,VIIRS,n,2,303.33,4.31,D,2
35.09785,128.86063,340.65,0.39,0.36,2020-08-15,0421,N,VIIRS,n,2,304.66,8.51,D,0
35.21983,128.98595,330.97,0.39,0.36,2020-08-15,0421,N,VIIRS,l,2,302.86,4.01,D,0
35.14487,128.88106,332.76,0.39,0.36,2020-08-15,0421,N,VIIRS,l,2,303.51,4.44,D,0
35.21547,128.82924,332.81,0.39,0.36,2020-08-15,0421,N,VIIRS,l,2,306.72,3.07,D,0
35.26374,128.77457,332.48,0.39,0.36,2020-08-15,0421,N,VIIRS,l,2,304.47,4.51,D,0
35.26305,128.77032,336.22,0.39,0.36,2020-08-15,0421,N,VIIRS,n,2,304.13,4.51,D,0
35.26773,128.77803,330.72,0.39,0.36,2020-08-15,0421,N,VIIRS,l,2,303.93,6.15,D,0
35.27034,128.77296,331.97,0.39,0.36,2020-08-15,0421,N,VIIRS,l,2,304.64,6.32,D,0
35.28094,128.77486,330.28,0.39,0.36,2020-08-15,0421,N,VIIRS,l,2,303.66,4.7,D,0
37.59683,129.01094,319.07,0.51,0.49,2020-08-15,1642,N,VIIRS,n,2,292.62,6.32,N,2
35.99922,129.39783,315.09,0.47,0.47,2020-08-15,1642,N,VIIRS,n,2,296.61,2.37,N,0
35.99969,129.39264,318.43,0.47,0.47,2020-08-15,1642,N,VIIRS,n,2,296.37,2.37,N,2
36.00458,129.38799,314.29,0.47,0.47,2020-08-15,1642,N,VIIRS,n,2,296.58,5.41,N,2
36.0041,129.39319,323.33,0.47,0.47,2020-08-15,1642,N,VIIRS,n,2,297.09,2.37,N,2
36.00946,129.38336,310.33,0.47,0.47,2020-08-15,1642,N,VIIRS,n,2,296.25,4.02,N,2
36.00994,129.37808,313.22,0.47,0.47,2020-08-15,1642,N,VIIRS,n,2,295.83,3.69,N,2
35.08433,128.98897,327.13,0.48,0.48,2020-08-15,1643,N,VIIRS,n,2,295.5,4.44,N,2
36.00397,129.39252,313.74,0.77,0.77,2020-08-15,1822,N,VIIRS,n,2,289.36,7,N,2
35.22014,128.82767,332.6,0.55,0.43,2020-08-16,0402,N,VIIRS,l,2,307.44,4.45,D,0
36.00616,129.38785,344.2,0.5,0.41,2020-08-16,0403,N,VIIRS,n,2,308.11,9.06,D,2
36.14163,128.45142,328.98,0.55,0.43,2020-08-16,0403,N,VIIRS,l,2,303.57,5.97,D,0
36.15077,128.43599,329.43,0.55,0.43,2020-08-16,0403,N,VIIRS,l,2,303.8,10.15,D,0
36.98497,126.68484,303.97,0.61,0.71,2020-08-16,1623,N,VIIRS,n,2,291.3,2.47,N,2
35.99722,129.38824,303.13,0.43,0.62,2020-08-16,1623,N,VIIRS,n,2,272.09,0.86,N,2
36.00299,129.38858,301.58,0.43,0.62,2020-08-16,1623,N,VIIRS,n,2,280.8,0.86,N,2
36.00325,129.38365,304.87,0.43,0.62,2020-08-16,1623,N,VIIRS,n,2,277.22,0.86,N,2
36.00903,129.38412,310.35,0.43,0.62,2020-08-16,1623,N,VIIRS,n,2,288.16,3.01,N,2
36.98146,126.6933,301.21,0.61,0.71,2020-08-16,1623,N,VIIRS,n,2,291.18,1.58,N,2
36.98167,126.68607,304.18,0.61,0.71,2020-08-16,1623,N,VIIRS,n,2,290.95,1.58,N,2
36.98481,126.69206,300.96,0.61,0.71,2020-08-16,1623,N,VIIRS,n,2,290.77,3.14,N,2
37.48181,129.04961,315.05,0.46,0.64,2020-08-16,1623,N,VIIRS,n,2,291.53,2.61,N,0
37.48752,129.05516,315.55,0.46,0.64,2020-08-16,1623,N,VIIRS,n,2,291.2,1.89,N,0
37.59407,129.01251,312.86,0.46,0.64,2020-08-16,1623,N,VIIRS,n,2,289.91,3.97,N,2
35.08447,128.99083,306.92,0.44,0.63,2020-08-16,1624,N,VIIRS,n,2,295.02,2.46,N,2
35.4469,129.33788,306.63,0.45,0.63,2020-08-16,1804,N,VIIRS,n,2,295.97,3.73,N,0
36.98326,126.71338,318.72,0.6,0.53,2020-08-16,1804,N,VIIRS,n,2,293.99,2.67,N,2
35.99617,129.39453,300.93,0.44,0.62,2020-08-16,1804,N,VIIRS,n,2,282.04,0.94,N,0
37.01068,128.34056,309.71,0.37,0.58,2020-08-16,1804,N,VIIRS,n,2,292.42,1.43,N,0
35.08459,128.98778,309.53,0.44,0.63,2020-08-16,1804,N,VIIRS,n,2,293.58,1.78,N,2
35.4482,129.3371,305.85,0.45,0.63,2020-08-16,1804,N,VIIRS,n,2,295.68,3.86,N,0
35.08434,128.98907,307.54,0.44,0.62,2020-08-16,1804,N,VIIRS,n,2,293.54,1.57,N,2
35.0996,128.8297,312.54,0.48,0.48,2020-08-17,1745,N,VIIRS,n,2,295.4,1.81,N,0
36.00313,129.39174,303.27,0.49,0.49,2020-08-17,1745,N,VIIRS,n,2,275.44,0.83,N,2
36.0019,129.39713,296.2,0.49,0.49,2020-08-17,1745,N,VIIRS,n,2,271.67,0.83,N,2
35.99878,129.39018,306.38,0.49,0.49,2020-08-17,1745,N,VIIRS,n,2,277.27,0.83,N,2
35.36567,128.48807,306.36,0.46,0.47,2020-08-17,1745,N,VIIRS,n,2,295.33,1.51,N,0
35.08253,128.98683,314.64,0.49,0.49,2020-08-17,1745,N,VIIRS,n,2,296.39,3.1,N,2
35.09682,128.86238,312.86,0.48,0.48,2020-08-17,1745,N,VIIRS,n,2,295.9,1.82,N,0
36.00619,129.38918,330.34,0.52,0.66,2020-08-18,0325,N,VIIRS,n,2,300.08,5.68,D,2
36.00145,129.39174,335.84,0.36,0.57,2020-08-18,0505,N,VIIRS,l,2,305.96,5.8,D,2
35.99859,129.39369,333.15,0.36,0.57,2020-08-18,0505,N,VIIRS,l,2,305.21,1.2,D,2
36.98347,126.68815,333.3,0.52,0.5,2020-08-18,0506,N,VIIRS,n,2,302.42,8.35,D,2
36.98521,126.68967,315.6,0.39,0.36,2020-08-18,1726,N,VIIRS,n,2,297.13,1.94,N,2
36.98192,126.68885,327.69,0.39,0.36,2020-08-18,1726,N,VIIRS,n,2,298.77,1.94,N,2
36.98123,126.69314,321.66,0.39,0.36,2020-08-18,1726,N,VIIRS,n,2,296.17,1.94,N,2
36.97863,126.68803,316.23,0.39,0.36,2020-08-18,1726,N,VIIRS,n,2,294.42,1.34,N,2
36.97794,126.69231,314.63,0.39,0.36,2020-08-18,1726,N,VIIRS,n,2,294.25,1.34,N,0
36.00208,129.39076,322.74,0.45,0.39,2020-08-18,1726,N,VIIRS,n,2,300.44,4.78,N,2
36.00299,129.38588,313.74,0.45,0.39,2020-08-18,1726,N,VIIRS,n,2,300.35,2.09,N,2
35.99767,129.39464,321.07,0.45,0.39,2020-08-18,1726,N,VIIRS,n,2,299.6,2.21,N,2
35.99858,129.38976,318.23,0.45,0.39,2020-08-18,1726,N,VIIRS,n,2,300.48,2.21,N,2
35.97115,126.60888,311.23,0.39,0.36,2020-08-18,1726,N,VIIRS,n,2,297.06,1.68,N,2
36.98781,126.69479,305,0.39,0.36,2020-08-18,1726,N,VIIRS,n,2,294.65,0.8,N,2
36.00829,129.37715,324.46,0.45,0.39,2020-08-18,1726,N,VIIRS,n,2,299.76,3.14,N,2
36.01529,129.37915,319.75,0.45,0.39,2020-08-18,1726,N,VIIRS,n,2,299.1,2.61,N,3
36.01699,129.38989,321.2,0.45,0.39,2020-08-18,1726,N,VIIRS,n,2,299.22,2.17,N,3
36.0205,129.39088,309.68,0.45,0.39,2020-08-18,1726,N,VIIRS,n,2,299.53,2.17,N,3
36.8633,126.58104,306.05,0.38,0.36,2020-08-18,1726,N,VIIRS,n,2,293.11,0.9,N,0
36.86399,126.57677,319.91,0.38,0.36,2020-08-18,1726,N,VIIRS,n,2,293.84,1.44,N,0
37.59659,129.01204,323.22,0.42,0.37,2020-08-18,1726,N,VIIRS,n,2,300.83,3.3,N,2
37.48597,129.05704,312.24,0.42,0.38,2020-08-18,1726,N,VIIRS,n,2,297.41,1.55,N,0
37.48342,129.05135,317.06,0.42,0.38,2020-08-18,1726,N,VIIRS,n,2,298.59,1.57,N,2
37.48257,129.05603,307.02,0.42,0.38,2020-08-18,1726,N,VIIRS,n,2,295.33,1.57,N,2
37.42209,129.17209,313.12,0.42,0.38,2020-08-18,1726,N,VIIRS,n,2,298.56,2.44,N,0
37.49074,126.63271,310.02,0.38,0.36,2020-08-18,1726,N,VIIRS,n,2,294.66,0.96,N,0
36.99041,126.6999,309.65,0.39,0.36,2020-08-18,1726,N,VIIRS,n,2,295.76,0.98,N,0
36.98625,126.72565,308.21,0.39,0.36,2020-08-18,1726,N,VIIRS,n,2,295.18,1.14,N,0
36.98556,126.72995,314.81,0.39,0.36,2020-08-18,1726,N,VIIRS,n,2,294.03,1.14,N,0
36.00648,129.38689,312.28,0.45,0.39,2020-08-18,1726,N,VIIRS,n,2,300.77,2.09,N,3
36.98643,126.70337,307.48,0.39,0.36,2020-08-18,1726,N,VIIRS,n,2,295.62,0.98,N,2
36.98175,126.71111,334.27,0.39,0.36,2020-08-18,1726,N,VIIRS,n,2,297.5,6.22,N,0
35.15639,128.85443,308.86,0.44,0.38,2020-08-18,1727,N,VIIRS,n,2,296.95,1.24,N,2
35.08431,128.98778,316.55,0.44,0.39,2020-08-18,1727,N,VIIRS,n,2,298.86,3.03,N,2
35.09666,128.86108,308.2,0.44,0.38,2020-08-18,1727,N,VIIRS,n,2,297.89,0.98,N,0
35.09579,128.86583,317.32,0.44,0.38,2020-08-18,1727,N,VIIRS,n,2,298.22,0.98,N,0
35.29003,126.77801,309.08,0.39,0.36,2020-08-18,1727,N,VIIRS,n,2,295.61,0.86,N,2
34.81074,127.66226,308.91,0.41,0.37,2020-08-18,1727,N,VIIRS,n,2,298.17,1.94,N,0
33.52924,126.61227,336.98,0.43,0.38,2020-08-19,0446,N,VIIRS,n,2,305.63,3.1,D,0
36.99367,127.1908,335,0.48,0.4,2020-08-19,0447,N,VIIRS,n,2,301.59,4.05,D,0
36.98421,126.71303,339.68,0.46,0.39,2020-08-19,0447,N,VIIRS,n,2,300.81,7.31,D,2
36.98172,126.69226,340.02,0.46,0.39,2020-08-19,0447,N,VIIRS,n,2,303.38,7.89,D,2
37.59707,129.01328,323.69,0.41,0.37,2020-08-19,1707,N,VIIRS,n,2,300.04,2.83,N,2
35.99961,129.397,318.69,0.39,0.36,2020-08-19,1707,N,VIIRS,n,2,300.46,3.38,N,0
36.00088,129.38835,314.66,0.39,0.36,2020-08-19,1707,N,VIIRS,n,2,299.02,3.15,N,2
36.00152,129.384,308.55,0.39,0.36,2020-08-19,1707,N,VIIRS,n,2,297.73,2.01,N,2
36.00549,129.3804,311.78,0.39,0.36,2020-08-19,1707,N,VIIRS,n,2,298.2,1.61,N,3
36.00818,129.38548,316.55,0.39,0.36,2020-08-19,1707,N,VIIRS,n,2,299.98,1.61,N,3
36.00882,129.38115,316.24,0.39,0.36,2020-08-19,1707,N,VIIRS,n,2,299.32,1.61,N,2
36.01818,129.3877,316.08,0.39,0.36,2020-08-19,1707,N,VIIRS,n,2,300.13,3.25,N,3
36.02422,129.39348,330.89,0.39,0.36,2020-08-19,1707,N,VIIRS,n,2,302.29,4.08,N,3
37.02666,128.32101,313.1,0.42,0.38,2020-08-19,1707,N,VIIRS,n,2,295.31,1.28,N,2
37.42151,129.17291,308.34,0.4,0.37,2020-08-19,1707,N,VIIRS,n,2,296.73,2.34,N,0
37.42765,129.17879,309.02,0.4,0.37,2020-08-19,1707,N,VIIRS,n,2,296.77,1.09,N,0
37.48063,129.04979,315.19,0.41,0.37,2020-08-19,1707,N,VIIRS,n,2,295.04,1.9,N,0
37.48401,129.05055,314.34,0.41,0.37,2020-08-19,1707,N,VIIRS,n,2,297.53,1.9,N,2
37.48338,129.05507,322.25,0.41,0.37,2020-08-19,1707,N,VIIRS,n,2,295.29,2.82,N,2
37.4828,129.05699,317.26,0.41,0.37,2020-08-19,1707,N,VIIRS,n,2,295.24,1.81,N,2
37.48406,129.04788,320.77,0.41,0.37,2020-08-19,1707,N,VIIRS,n,2,297.02,1.94,N,2
37.48619,129.05768,314.86,0.41,0.37,2020-08-19,1707,N,VIIRS,n,2,296.32,1.81,N,0
37.5017,129.1221,308.58,0.4,0.37,2020-08-19,1707,N,VIIRS,n,2,296.24,0.84,N,0
37.59747,129.0112,317.3,0.41,0.37,2020-08-19,1707,N,VIIRS,n,2,298.47,3.67,N,2
35.97132,126.60559,308.91,0.47,0.4,2020-08-19,1708,N,VIIRS,n,2,295.27,1.7,N,2
35.1568,128.85721,314.01,0.4,0.37,2020-08-19,1708,N,VIIRS,n,2,296.7,0.93,N,2
35.97125,126.60933,323.42,0.47,0.4,2020-08-19,1708,N,VIIRS,n,2,296.71,3.5,N,2
35.9707,126.61081,314.62,0.47,0.4,2020-08-19,1708,N,VIIRS,n,2,296.47,1.7,N,2
35.0962,128.86418,311.29,0.4,0.37,2020-08-19,1708,N,VIIRS,n,2,298.46,1.07,N,0
35.09682,128.85986,307.72,0.4,0.37,2020-08-19,1708,N,VIIRS,n,2,297.52,1.07,N,0
35.1012,128.82956,321.09,0.4,0.37,2020-08-19,1708,N,VIIRS,n,2,298.6,2.1,N,2
35.08136,128.99022,327.46,0.39,0.37,2020-08-19,1708,N,VIIRS,n,2,298.12,3.65,N,2
35.11851,128.10469,337.81,0.38,0.36,2020-08-20,0427,N,VIIRS,l,2,312.26,5.79,D,0
35.1215,129.07634,339.43,0.39,0.36,2020-08-20,0427,N,VIIRS,n,2,309.21,3.51,D,0
35.4695,129.3356,341.99,0.39,0.36,2020-08-20,0427,N,VIIRS,n,2,308.25,4.15,D,0
35.42153,128.65643,337.14,0.39,0.36,2020-08-20,0428,N,VIIRS,l,2,311.87,3.56,D,0
37.39207,126.70934,334.2,0.39,0.36,2020-08-20,0428,N,VIIRS,l,2,307.52,6.98,D,0
37.30895,126.78323,333.04,0.39,0.36,2020-08-20,0428,N,VIIRS,l,2,307.35,3.87,D,0
37.48488,129.05492,333.02,0.4,0.37,2020-08-20,0428,N,VIIRS,n,2,301.19,3.03,D,2
36.98466,126.69015,332.56,0.39,0.36,2020-08-20,0428,N,VIIRS,l,2,303.55,4.49,D,2
36.98483,126.71258,337.76,0.39,0.36,2020-08-20,0428,N,VIIRS,n,2,307.35,6.16,D,2
36.98083,126.70908,334.53,0.39,0.36,2020-08-20,0428,N,VIIRS,l,2,307.39,4.24,D,0
37.17406,128.39265,346.35,0.39,0.36,2020-08-20,0428,N,VIIRS,n,2,306.41,4.23,D,0
37.02782,128.32164,337.84,0.39,0.36,2020-08-20,0428,N,VIIRS,n,2,306.85,2.52,D,2
36.62475,128.435,331.4,0.39,0.36,2020-08-20,0428,N,VIIRS,l,2,301.85,1.06,D,0
35.771,126.91673,336.98,0.39,0.36,2020-08-20,0428,N,VIIRS,n,2,311.34,3.17,D,0
35.7834,127.44771,332.82,0.39,0.36,2020-08-20,0428,N,VIIRS,n,2,302.45,10.64,D,0
36.00364,129.38593,339.38,0.4,0.37,2020-08-20,0428,N,VIIRS,l,2,310.11,8.71,D,2
35.99878,129.40048,340.82,0.4,0.37,2020-08-20,0428,N,VIIRS,l,2,311.62,6.38,D,0
35.85472,128.42413,341.76,0.39,0.36,2020-08-20,0428,N,VIIRS,n,2,307.87,2.76,D,0
36.97946,126.69108,316.64,0.55,0.51,2020-08-20,1648,N,VIIRS,n,2,291.49,3.5,N,2
36.9842,126.69167,311.66,0.55,0.51,2020-08-20,1648,N,VIIRS,n,2,291.98,1.6,N,2
36.98272,126.71051,325.16,0.55,0.51,2020-08-20,1648,N,VIIRS,n,2,292.46,4.57,N,2
35.09902,128.86354,315.07,0.4,0.44,2020-08-20,1649,N,VIIRS,n,2,295.79,2.09,N,0
35.08164,128.9903,318.55,0.39,0.44,2020-08-20,1649,N,VIIRS,n,2,295.55,3.13,N,2
36.02519,129.39192,313.1,0.39,0.44,2020-08-20,1649,N,VIIRS,n,2,294.87,1.48,N,3
36.02473,129.39622,312.89,0.38,0.44,2020-08-20,1649,N,VIIRS,n,2,293.98,1.48,N,3
36.00955,129.38503,310.23,0.39,0.44,2020-08-20,1649,N,VIIRS,n,2,293.92,1.68,N,2
36.00552,129.38438,326.48,0.39,0.44,2020-08-20,1649,N,VIIRS,n,2,295.73,4.65,N,3
36.00507,129.38872,310.43,0.39,0.44,2020-08-20,1649,N,VIIRS,n,2,294.2,1.51,N,2
36.00462,129.39301,306.16,0.38,0.44,2020-08-20,1649,N,VIIRS,n,2,295.07,1.51,N,2
36.0006,129.39236,306.11,0.38,0.44,2020-08-20,1649,N,VIIRS,n,2,294.18,1.51,N,2
36.00014,129.39667,315.09,0.38,0.44,2020-08-20,1649,N,VIIRS,n,2,294.51,1.85,N,2
35.99969,129.40097,316.75,0.38,0.44,2020-08-20,1649,N,VIIRS,n,2,294.13,1.85,N,0
35.97029,126.60757,307.27,0.54,0.51,2020-08-20,1649,N,VIIRS,n,2,293.86,1.86,N,2
35.15664,128.85716,318.17,0.4,0.44,2020-08-20,1649,N,VIIRS,n,2,294.1,1.49,N,2
35.10268,128.82828,306.75,0.4,0.44,2020-08-20,1649,N,VIIRS,n,2,294.87,1.02,N,2
35.15819,128.85522,317.31,0.4,0.44,2020-08-20,1649,N,VIIRS,n,2,294.25,1.42,N,2
36.02875,129.39688,306.06,0.38,0.44,2020-08-20,1649,N,VIIRS,n,2,294.11,1.48,N,3
35.10223,128.83258,305.26,0.4,0.44,2020-08-20,1649,N,VIIRS,n,2,294.87,1.02,N,2
36.98472,126.70982,339.63,0.54,0.42,2020-08-21,0409,N,VIIRS,n,2,300.88,11.36,D,2
36.99112,126.7014,338.06,0.54,0.42,2020-08-21,0409,N,VIIRS,n,2,298.32,5.83,D,0
36.98103,126.69188,335.93,0.54,0.42,2020-08-21,0409,N,VIIRS,n,2,298.97,7.95,D,2
36.99007,126.69741,331.43,0.54,0.42,2020-08-21,0409,N,VIIRS,n,2,298.96,6.68,D,0
36.98125,126.69385,334.35,0.54,0.42,2020-08-21,0409,N,VIIRS,n,2,299.05,7.7,D,2
36.98484,126.71184,339.3,0.54,0.42,2020-08-21,0409,N,VIIRS,n,2,300.73,14.76,D,2
35.22119,128.82925,333.03,0.47,0.4,2020-08-21,0409,N,VIIRS,l,2,307.91,3.08,D,0
35.09823,128.86186,303.53,0.37,0.58,2020-08-21,1630,N,VIIRS,n,2,292.85,1.75,N,0
35.09594,128.8632,302.73,0.37,0.58,2020-08-21,1630,N,VIIRS,n,2,292.37,1.29,N,0
35.08111,128.98763,304.6,0.54,0.68,2020-08-21,1810,N,VIIRS,n,2,291.38,0.49,N,2
37.02825,128.31721,304.02,0.5,0.49,2020-08-22,1751,N,VIIRS,n,2,288.74,1.16,N,2
36.98724,126.72565,309.07,0.41,0.45,2020-08-22,1751,N,VIIRS,n,2,289.32,1.23,N,0
36.98246,126.68979,330.02,0.32,0.55,2020-08-23,0512,N,VIIRS,n,2,297.57,5.58,D,2
36.98395,126.71177,334,0.32,0.55,2020-08-23,0512,N,VIIRS,n,2,297.99,4.08,D,2
36.98151,126.70561,309.33,0.41,0.37,2020-08-23,1732,N,VIIRS,n,2,294.2,1.05,N,0
36.98466,126.68763,311.45,0.4,0.37,2020-08-23,1732,N,VIIRS,n,2,293.13,1.26,N,2
36.98408,126.71104,311.42,0.41,0.37,2020-08-23,1732,N,VIIRS,n,2,293.1,1.62,N,2
36.98723,126.69304,304.43,0.41,0.37,2020-08-23,1732,N,VIIRS,n,2,291.96,0.56,N,2
36.98507,126.72547,313.45,0.41,0.37,2020-08-23,1732,N,VIIRS,n,2,291.8,1.03,N,0
36.9898,126.69846,311.2,0.41,0.37,2020-08-23,1732,N,VIIRS,n,2,292.55,1.74,N,0
36.98843,126.72639,306.01,0.41,0.37,2020-08-23,1732,N,VIIRS,n,2,291.85,1.3,N,3
37.23107,128.32376,301.65,0.45,0.39,2020-08-23,1732,N,VIIRS,n,2,289.89,0.62,N,2
37.42365,129.17249,312.08,0.48,0.4,2020-08-23,1732,N,VIIRS,n,2,292.5,1.61,N,0
37.42619,129.17911,307.79,0.48,0.4,2020-08-23,1732,N,VIIRS,n,2,292.29,1.08,N,0
37.48429,129.05629,297.11,0.47,0.4,2020-08-23,1732,N,VIIRS,n,2,281.87,1.24,N,2
37.59485,129.0139,313.44,0.47,0.4,2020-08-23,1732,N,VIIRS,n,2,292.48,1.79,N,2
37.59532,129.00961,305.15,0.47,0.4,2020-08-23,1732,N,VIIRS,n,2,291.27,1.49,N,2
36.86343,126.57715,323.61,0.4,0.37,2020-08-23,1732,N,VIIRS,n,2,291.19,1.38,N,0
36.95462,126.61831,304.24,0.4,0.37,2020-08-23,1732,N,VIIRS,n,2,291.23,0.68,N,2
36.98051,126.69122,310.23,0.41,0.37,2020-08-23,1732,N,VIIRS,n,2,292.73,1.26,N,2
36.9813,126.68671,305.67,0.4,0.37,2020-08-23,1732,N,VIIRS,n,2,291.95,1.26,N,2
36.98072,126.71012,307.61,0.41,0.37,2020-08-23,1732,N,VIIRS,n,2,292.73,1.05,N,0
36.98387,126.69212,316.84,0.41,0.37,2020-08-23,1732,N,VIIRS,n,2,293.8,1.26,N,2
36.0059,129.39421,305.19,0.52,0.41,2020-08-23,1733,N,VIIRS,n,2,292.09,1.27,N,2
36.00817,129.38298,309.33,0.51,0.41,2020-08-23,1733,N,VIIRS,n,2,292.23,2.93,N,3
36.00932,129.37737,314.22,0.51,0.41,2020-08-23,1733,N,VIIRS,n,2,291.9,2.58,N,2
36.01937,129.38638,306.59,0.51,0.41,2020-08-23,1733,N,VIIRS,n,2,292.2,1.55,N,3
35.99844,129.39188,318.74,0.52,0.41,2020-08-23,1733,N,VIIRS,n,2,292.44,2.25,N,2
36.02197,129.39317,305.34,0.52,0.41,2020-08-23,1733,N,VIIRS,n,2,291.57,1.55,N,3
35.15639,128.85754,305.39,0.5,0.41,2020-08-23,1733,N,VIIRS,n,2,289.21,1.65,N,2
35.9731,126.60962,316,0.41,0.37,2020-08-23,1733,N,VIIRS,n,2,293.91,1.18,N,2
35.96972,126.6087,304.99,0.41,0.37,2020-08-23,1733,N,VIIRS,n,2,292.37,1.18,N,2
35.08274,128.99165,308.53,0.51,0.41,2020-08-23,1733,N,VIIRS,n,2,286.14,1.79,N,2
35.97598,129.37213,311.96,0.52,0.41,2020-08-23,1733,N,VIIRS,n,2,291.42,1.27,N,2
35.97709,129.36658,307.56,0.51,0.41,2020-08-23,1733,N,VIIRS,n,2,291.03,1.27,N,2
35.08326,128.98883,334.92,0.45,0.47,2020-08-24,0453,N,VIIRS,n,2,301.42,2.46,D,2
36.98266,126.70942,334.68,0.54,0.42,2020-08-24,0453,N,VIIRS,l,2,306.32,9.57,D,2
37.22992,128.32184,301.4,0.39,0.36,2020-08-24,1713,N,VIIRS,n,2,277.87,0.72,N,2
37.57033,126.62679,305.49,0.43,0.38,2020-08-24,1713,N,VIIRS,n,2,293.19,2.04,N,0
37.20526,128.3026,297,0.39,0.36,2020-08-24,1713,N,VIIRS,n,2,273.52,0.57,N,2
37.48365,129.05145,295.15,0.39,0.36,2020-08-24,1713,N,VIIRS,n,2,266.31,0.55,N,2
36.98531,126.72929,306.87,0.42,0.38,2020-08-24,1714,N,VIIRS,n,2,281.72,0.87,N,0
36.9856,126.70028,304.5,0.42,0.38,2020-08-24,1714,N,VIIRS,n,2,285.47,0.95,N,2
36.98436,126.70973,313.42,0.42,0.38,2020-08-24,1714,N,VIIRS,n,2,284.71,1.62,N,2
36.98739,126.70367,304.34,0.42,0.38,2020-08-24,1714,N,VIIRS,n,2,284.79,1.77,N,2
36.98586,126.6888,308.85,0.42,0.38,2020-08-24,1714,N,VIIRS,n,2,287.1,1.95,N,2
36.98266,126.7124,319.84,0.42,0.38,2020-08-24,1714,N,VIIRS,n,2,283.8,2.67,N,2
36.98177,126.69281,320.77,0.42,0.38,2020-08-24,1714,N,VIIRS,n,2,287.28,2.01,N,2
36.98241,126.68808,311,0.42,0.38,2020-08-24,1714,N,VIIRS,n,2,287.11,2.01,N,2
36.95266,126.61874,312.46,0.42,0.38,2020-08-24,1714,N,VIIRS,n,2,288.36,1.56,N,2
36.0247,129.39178,312.92,0.38,0.36,2020-08-24,1714,N,VIIRS,n,2,296.6,1.49,N,3
36.02403,129.39603,311.49,0.38,0.36,2020-08-24,1714,N,VIIRS,n,2,296,1.49,N,3
36.02277,129.38252,310.17,0.38,0.36,2020-08-24,1714,N,VIIRS,n,2,295.23,1.41,N,3
36.01947,129.38173,309.84,0.38,0.36,2020-08-24,1714,N,VIIRS,n,2,295.24,1.41,N,3
36.01812,129.3902,315.87,0.38,0.36,2020-08-24,1714,N,VIIRS,n,2,295.71,2.08,N,3
36.01619,129.38094,309.76,0.38,0.36,2020-08-24,1714,N,VIIRS,n,2,295.56,1.89,N,3
36.00893,129.38358,310.93,0.38,0.36,2020-08-24,1714,N,VIIRS,n,2,295.86,2.84,N,2
36.00825,129.38782,307.87,0.38,0.36,2020-08-24,1714,N,VIIRS,n,2,295.38,1.95,N,2
