latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.02495,129.3936,303.92,0.57,0.43,2021-11-19,1648,N20,VIIRS,n,2,278.88,1.65,N,3
36.02893,129.39426,301.96,0.57,0.43,2021-11-19,1648,N20,VIIRS,n,2,275.42,1.65,N,3
36.98346,126.70779,318.67,0.54,0.51,2021-11-19,1648,N20,VIIRS,n,2,287.92,4.21,N,0
35.08477,128.9884,315.52,0.39,0.44,2021-11-19,1649,N20,VIIRS,n,2,283.83,1.29,N,2
36.98613,126.69637,296.64,0.66,0.73,2021-11-19,1828,N20,VIIRS,n,2,283.33,3.44,N,2
36.9866,126.68624,298.82,0.66,0.73,2021-11-19,1828,N20,VIIRS,n,2,284.11,1.96,N,2
37.59576,129.01486,325.35,0.43,0.38,2021-11-20,0409,N20,VIIRS,n,2,294.68,2.89,D,2
37.42246,129.17398,326.65,0.43,0.38,2021-11-20,0409,N20,VIIRS,n,2,292.66,3.32,D,0
37.95523,124.72794,341.52,0.43,0.46,2021-11-20,0409,N20,VIIRS,n,2,287.1,4.06,D,0
37.48131,129.04988,330.9,0.43,0.38,2021-11-20,0409,N20,VIIRS,n,2,295.5,5.03,D,0
35.08272,128.98798,307.87,0.36,0.57,2021-11-20,1630,N20,VIIRS,n,2,278.99,0.78,N,2
37.48404,129.04613,299.51,0.54,0.51,2021-11-21,1751,N20,VIIRS,n,2,275.26,1.75,N,2
37.42612,129.17824,305.84,0.48,0.4,2021-11-22,1732,N20,VIIRS,n,2,276.36,1.44,N,2
37.49039,126.63309,305.38,0.4,0.37,2021-11-22,1732,N20,VIIRS,n,2,272.68,1.36,N,0
37.48549,126.64114,325.02,0.4,0.37,2021-11-22,1732,N20,VIIRS,n,2,273.83,1.46,N,0
37.08233,128.28363,296.03,0.45,0.39,2021-11-22,1732,N20,VIIRS,n,2,270.66,1.52,N,0
37.20398,128.3006,296.85,0.45,0.39,2021-11-22,1732,N20,VIIRS,n,2,272.43,0.97,N,2
37.42359,129.17159,317.72,0.48,0.4,2021-11-22,1732,N20,VIIRS,n,2,277.22,2.29,N,0
37.22916,128.32387,315.75,0.45,0.39,2021-11-22,1732,N20,VIIRS,n,2,274.74,2.19,N,2
37.02828,128.31949,297.99,0.46,0.39,2021-11-22,1732,N20,VIIRS,n,2,273.3,2.51,N,2
37.01301,128.3414,303.57,0.46,0.39,2021-11-22,1732,N20,VIIRS,n,2,273.07,1.13,N,2
37.01043,128.33542,304.91,0.46,0.39,2021-11-22,1732,N20,VIIRS,n,2,274.68,1.22,N,0
37.59519,129.01369,299.81,0.47,0.4,2021-11-22,1732,N20,VIIRS,n,2,275.9,1.52,N,2
37.48154,129.04893,313.11,0.48,0.4,2021-11-22,1732,N20,VIIRS,n,2,277.38,2.43,N,0
37.48407,129.05545,318.93,0.48,0.4,2021-11-22,1732,N20,VIIRS,n,2,277.14,2.84,N,2
33.45304,126.50233,295.56,0.43,0.38,2021-11-22,1733,N20,VIIRS,n,2,276.74,0.79,N,0
35.09849,128.86194,300.08,0.51,0.41,2021-11-22,1733,N20,VIIRS,n,2,275.21,1.17,N,2
35.29055,126.77863,295.16,0.42,0.38,2021-11-22,1733,N20,VIIRS,n,2,272.24,0.56,N,0
35.08419,128.99202,297.06,0.52,0.41,2021-11-22,1733,N20,VIIRS,n,2,277.07,0.64,N,2
35.08532,128.9864,295.03,0.52,0.41,2021-11-22,1733,N20,VIIRS,n,2,275.08,0.64,N,2
36.00127,129.39211,326.89,0.49,0.48,2021-11-23,0452,N20,VIIRS,n,2,288.27,3.16,D,0
35.08369,128.9901,326.8,0.45,0.47,2021-11-23,0452,N20,VIIRS,n,2,288.31,2.89,D,2
37.20631,128.30052,301.39,0.39,0.36,2021-11-23,1713,N20,VIIRS,n,2,272.09,0.74,N,2
35.99742,129.40088,297.13,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,278.44,0.93,N,0
36.00205,129.39325,295.36,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,278.33,1.47,N,0
37.5961,129.01265,322.52,0.39,0.36,2021-11-23,1713,N20,VIIRS,n,2,280.02,2.42,N,2
37.48729,129.05608,296.84,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,275.37,0.87,N,0
37.48401,129.05528,327.03,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,278.82,3.62,N,2
37.48467,129.05098,295.31,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,275.01,1.44,N,2
36.98626,126.72939,323.47,0.42,0.37,2021-11-23,1713,N20,VIIRS,n,2,271.58,1.01,N,0
37.01075,128.33572,306.51,0.39,0.36,2021-11-23,1713,N20,VIIRS,n,2,275.64,1,N,0
37.42475,129.17473,318.79,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,278.05,1.73,N,2
37.01139,128.33141,296.59,0.39,0.36,2021-11-23,1713,N20,VIIRS,n,2,271.72,0.91,N,2
37.0134,128.34084,301.99,0.39,0.36,2021-11-23,1713,N20,VIIRS,n,2,273.93,1,N,2
37.02652,128.32147,311.85,0.39,0.36,2021-11-23,1713,N20,VIIRS,n,2,275.7,1.17,N,2
37.08309,128.28304,305.33,0.39,0.36,2021-11-23,1713,N20,VIIRS,n,2,272.62,1.35,N,2
37.23016,128.32404,316.08,0.39,0.36,2021-11-23,1713,N20,VIIRS,n,2,276.1,1.88,N,2
37.4814,129.05019,318.96,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,277.11,1.44,N,0
37.42736,129.17981,310.61,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,278.54,1.68,N,2
36.00272,129.38902,313.88,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,280.03,1.47,N,0
36.00735,129.38141,298.05,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,278.05,1.99,N,3
36.00668,129.38562,336.7,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,284.38,1.99,N,3
36.0165,129.38802,298.26,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,277.45,0.99,N,3
36.01978,129.38881,312.36,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,280.11,0.99,N,3
36.02238,129.39383,295.33,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,278.29,0.5,N,3
36.02565,129.39462,298.81,0.38,0.36,2021-11-23,1713,N20,VIIRS,n,2,281.04,0.5,N,3
35.08311,128.98984,329.4,0.42,0.37,2021-11-24,0433,N20,VIIRS,n,2,289.83,2.97,D,2
35.99632,129.3911,328.89,0.44,0.38,2021-11-24,0434,N20,VIIRS,n,2,287.94,2.4,D,0
37.5991,129.0107,296.49,0.52,0.42,2021-11-24,1654,N20,VIIRS,n,2,276.29,1.3,N,0
37.59527,129.0101,305.13,0.52,0.42,2021-11-24,1654,N20,VIIRS,n,2,275.54,1.3,N,0
37.48664,129.05618,324.87,0.52,0.41,2021-11-24,1654,N20,VIIRS,n,2,283.71,3.93,N,0
37.48347,129.0498,316.51,0.52,0.42,2021-11-24,1654,N20,VIIRS,n,2,282.38,3.31,N,2
37.42363,129.17424,318.08,0.51,0.41,2021-11-24,1654,N20,VIIRS,n,2,281.34,2.91,N,0
36.86309,126.57843,297.34,0.45,0.47,2021-11-24,1654,N20,VIIRS,n,2,278.91,0.45,N,0
35.44565,129.33949,296.65,0.48,0.4,2021-11-24,1655,N20,VIIRS,n,2,284.98,1.3,N,0
36.02943,129.39532,321.06,0.48,0.4,2021-11-24,1655,N20,VIIRS,n,2,280.74,1.61,N,3
36.02575,129.39465,301.89,0.48,0.4,2021-11-24,1655,N20,VIIRS,n,2,283.62,2.28,N,3
36.01902,129.38795,303.27,0.48,0.4,2021-11-24,1655,N20,VIIRS,n,2,282.59,1.34,N,3
36.02353,129.39296,295.9,0.48,0.4,2021-11-24,1655,N20,VIIRS,n,2,282.45,1.08,N,3
36.0205,129.38695,301.18,0.48,0.4,2021-11-24,1655,N20,VIIRS,n,2,282.36,2.23,N,3
36.00947,129.38492,303.73,0.48,0.4,2021-11-24,1655,N20,VIIRS,n,2,282.21,1.47,N,0
36.00514,129.38962,327.15,0.48,0.4,2021-11-24,1655,N20,VIIRS,n,2,283.46,4.42,N,0
36.00579,129.38426,298.52,0.48,0.4,2021-11-24,1655,N20,VIIRS,n,2,283.36,1.47,N,3
36.0008,129.39432,327.68,0.48,0.4,2021-11-24,1655,N20,VIIRS,n,2,282.24,4.19,N,0
36.00015,129.39966,314.33,0.48,0.4,2021-11-24,1655,N20,VIIRS,n,2,282.95,2.37,N,0
35.09881,128.86028,300.71,0.5,0.41,2021-11-24,1655,N20,VIIRS,n,2,279.52,1.21,N,2
35.09816,128.86574,307.06,0.5,0.41,2021-11-24,1655,N20,VIIRS,n,2,278.86,1.35,N,2
35.08308,128.99063,319.71,0.49,0.4,2021-11-24,1655,N20,VIIRS,n,2,280.96,2.66,N,2
33.45423,126.50069,296.41,0.42,0.45,2021-11-24,1655,N20,VIIRS,n,2,277.72,0.33,N,0
37.48272,129.05005,331.83,0.39,0.37,2021-11-25,0415,N20,VIIRS,n,2,293.8,5.4,D,2
37.59629,129.01207,326.38,0.39,0.37,2021-11-25,0415,N20,VIIRS,n,2,291.34,2.9,D,2
37.48417,129.05881,329.17,0.39,0.37,2021-11-25,0415,N20,VIIRS,n,2,291.4,2.75,D,0
37.42395,129.17059,312.47,0.6,0.53,2021-11-25,1635,N20,VIIRS,n,2,278.73,3.08,N,0
37.08757,128.28081,305.94,0.34,0.56,2021-11-25,1635,N20,VIIRS,n,2,274.26,0.82,N,2
36.99092,126.69851,302.16,0.41,0.61,2021-11-25,1635,N20,VIIRS,n,2,278.3,1.06,N,2
37.0142,128.34143,295.26,0.33,0.55,2021-11-25,1635,N20,VIIRS,n,2,274.35,0.54,N,2
37.01473,128.33356,317.33,0.33,0.55,2021-11-25,1635,N20,VIIRS,n,2,278.3,1.81,N,2
36.98604,126.68398,300.21,0.41,0.61,2021-11-25,1635,N20,VIIRS,n,2,275.8,1.9,N,2
36.98944,126.72659,317.13,0.41,0.61,2021-11-25,1635,N20,VIIRS,n,2,277.11,2.39,N,3
36.98481,126.70745,306.74,0.41,0.61,2021-11-25,1635,N20,VIIRS,n,2,281.57,1.66,N,0
36.98579,126.68867,312.89,0.41,0.61,2021-11-25,1635,N20,VIIRS,n,2,285.89,1.9,N,2
37.48846,129.05692,317.87,0.61,0.54,2021-11-25,1635,N20,VIIRS,n,2,279.95,2.35,N,0
37.59756,129.01315,310.74,0.62,0.54,2021-11-25,1635,N20,VIIRS,n,2,279.42,2.94,N,0
37.48398,129.04971,311.52,0.61,0.54,2021-11-25,1635,N20,VIIRS,n,2,279.21,2.92,N,2
37.4255,129.17503,300.85,0.6,0.53,2021-11-25,1635,N20,VIIRS,n,2,278.41,1.35,N,2
36.00772,129.38821,305.02,0.57,0.52,2021-11-25,1636,N20,VIIRS,n,2,281.07,1.34,N,0
36.00295,129.38765,319.48,0.57,0.52,2021-11-25,1636,N20,VIIRS,n,2,280.78,3.68,N,0
36.00244,129.394,312.84,0.57,0.52,2021-11-25,1636,N20,VIIRS,n,2,281.88,3.68,N,0
36.00193,129.4003,314.2,0.57,0.52,2021-11-25,1636,N20,VIIRS,n,2,282.77,3.75,N,0
35.08423,128.98969,313.3,0.58,0.52,2021-11-25,1636,N20,VIIRS,n,2,280.35,2.11,N,2
36.03172,129.392,302.66,0.57,0.52,2021-11-25,1636,N20,VIIRS,n,2,280.93,1.5,N,3
36.02695,129.39142,296.9,0.57,0.52,2021-11-25,1636,N20,VIIRS,n,2,282.15,1.5,N,3
36.02682,129.39056,295.83,0.57,0.52,2021-11-25,1636,N20,VIIRS,n,2,282.19,2.56,N,3
36.02257,129.38365,309.04,0.57,0.52,2021-11-25,1636,N20,VIIRS,n,2,279.98,4.01,N,3
36.0178,129.38301,332.02,0.57,0.52,2021-11-25,1636,N20,VIIRS,n,2,281.75,4.01,N,3
36.00824,129.38188,301.44,0.57,0.52,2021-11-25,1636,N20,VIIRS,n,2,281.96,2.88,N,3
36.00721,129.39453,296.42,0.57,0.52,2021-11-25,1636,N20,VIIRS,n,2,281.67,1.34,N,0
37.48528,129.04877,297.39,0.58,0.7,2021-11-25,1815,N20,VIIRS,n,2,277.68,1.72,N,2
37.42735,129.1725,313.55,0.59,0.7,2021-11-25,1815,N20,VIIRS,n,2,277.92,2.19,N,2
36.00294,129.39667,298.17,0.67,0.73,2021-11-25,1816,N20,VIIRS,n,2,280.54,1.99,N,0
35.3017,128.33562,301.39,0.61,0.71,2021-11-25,1816,N20,VIIRS,n,2,271.87,1.24,N,0
36.95658,126.61802,321.23,0.45,0.63,2021-11-25,1816,N20,VIIRS,n,2,272.48,2.49,N,2
36.02195,129.38191,300.79,0.66,0.73,2021-11-25,1816,N20,VIIRS,n,2,279.61,2.64,N,3
36.00506,129.38976,310.75,0.67,0.73,2021-11-25,1816,N20,VIIRS,n,2,280.59,1.99,N,0
36.98246,126.68654,301.47,0.45,0.63,2021-11-25,1816,N20,VIIRS,n,2,279.93,1.41,N,2
37.01388,128.3298,301.46,0.55,0.68,2021-11-25,1816,N20,VIIRS,n,2,271.24,1.32,N,2
37.08696,128.28238,295.76,0.54,0.68,2021-11-25,1816,N20,VIIRS,n,2,273.02,1.17,N,2
36.98262,126.70808,316.38,0.45,0.63,2021-11-25,1816,N20,VIIRS,n,2,280.31,1.95,N,0
35.0822,128.99179,329.52,0.43,0.46,2021-11-26,0356,N20,VIIRS,n,2,290.04,2.66,D,3
36.98054,126.71124,325.7,0.52,0.5,2021-11-26,0356,N20,VIIRS,n,2,287.36,2.82,D,0
37.48584,129.05714,337.33,0.38,0.44,2021-11-26,0356,N20,VIIRS,n,2,291.77,5.06,D,0
36.98106,126.69271,326.73,0.52,0.5,2021-11-26,0356,N20,VIIRS,n,2,288.34,5.63,D,0
37.48426,129.0443,299.27,0.56,0.69,2021-11-26,1616,N20,VIIRS,n,2,274.81,1.66,N,2
37.59568,129.00911,305.86,0.57,0.69,2021-11-26,1616,N20,VIIRS,n,2,275.77,1.15,N,0
37.48408,129.05,299.31,0.56,0.69,2021-11-26,1616,N20,VIIRS,n,2,274.25,3.79,N,2
37.42702,129.17018,308.83,0.55,0.68,2021-11-26,1616,N20,VIIRS,n,2,277.54,1.52,N,2
37.01091,128.33098,295.19,0.61,0.71,2021-11-26,1616,N20,VIIRS,n,2,271.02,1.45,N,2
36.98744,126.68185,308.16,0.76,0.77,2021-11-26,1616,N20,VIIRS,n,2,278.37,3.14,N,0
36.98458,126.68118,305.72,0.76,0.77,2021-11-26,1616,N20,VIIRS,n,2,276.06,4.89,N,0
36.00182,129.39584,295.9,0.53,0.67,2021-11-26,1617,N20,VIIRS,n,2,281.49,1.67,N,0
37.42683,129.17609,299.39,0.33,0.56,2021-11-26,1757,N20,VIIRS,n,2,275.91,1.53,N,2
35.08561,128.98596,299.78,0.37,0.58,2021-11-26,1757,N20,VIIRS,n,2,277.12,0.63,N,2
37.42306,129.16966,325.85,0.33,0.56,2021-11-26,1757,N20,VIIRS,n,2,277.55,1.53,N,0
37.48583,126.63879,316.41,0.49,0.48,2021-11-26,1757,N20,VIIRS,n,2,275.51,3.11,N,0
37.20612,128.29807,296.79,0.61,0.53,2021-11-26,1757,N20,VIIRS,n,2,271.67,1.12,N,0
37.23105,128.3223,296.04,0.61,0.53,2021-11-26,1757,N20,VIIRS,n,2,270.63,1.46,N,2
35.10107,128.85974,303.72,0.37,0.58,2021-11-26,1757,N20,VIIRS,n,2,277.19,0.87,N,0
37.42627,129.17424,298.03,0.33,0.55,2021-11-26,1757,N20,VIIRS,n,2,275.65,0.78,N,2
37.59627,129.0107,301.38,0.32,0.55,2021-11-26,1757,N20,VIIRS,n,2,279.25,0.63,N,0
37.48569,129.04733,314.26,0.33,0.55,2021-11-26,1757,N20,VIIRS,n,2,276.76,1.29,N,0
37.42728,129.17033,302.86,0.33,0.55,2021-11-26,1757,N20,VIIRS,n,2,272.65,0.78,N,2
36.00304,129.39178,298.05,0.37,0.58,2021-11-26,1757,N20,VIIRS,n,2,280.78,1.12,N,0
36.00404,129.38786,306.51,0.37,0.58,2021-11-26,1757,N20,VIIRS,n,2,279.83,1.12,N,0
36.98318,126.68885,312.88,0.5,0.49,2021-11-26,1757,N20,VIIRS,n,2,283.97,2.11,N,0
36.98444,126.6834,305.62,0.5,0.49,2021-11-26,1757,N20,VIIRS,n,2,270.81,2.11,N,0
36.98248,126.71229,319.06,0.51,0.49,2021-11-26,1757,N20,VIIRS,n,2,277.41,2.02,N,0
36.98375,126.70683,295.63,0.51,0.49,2021-11-26,1757,N20,VIIRS,n,2,280.92,2.02,N,0
36.98501,126.70136,301.75,0.5,0.49,2021-11-26,1757,N20,VIIRS,n,2,279.4,2.66,N,0
36.98868,126.72647,305.5,0.51,0.49,2021-11-26,1757,N20,VIIRS,n,2,276.73,1.9,N,3
37.08509,128.28046,300.92,0.61,0.53,2021-11-26,1757,N20,VIIRS,n,2,271.38,1.49,N,2
37.48654,126.63891,320.55,0.49,0.48,2021-11-26,1757,N20,VIIRS,n,2,276.31,2.63,N,0
37.08351,128.27852,302.53,0.61,0.53,2021-11-26,1757,N20,VIIRS,n,2,270.06,1.96,N,2
34.81226,127.66149,295.5,0.32,0.55,2021-11-26,1758,N20,VIIRS,n,2,279.4,0.49,N,0
37.46145,129.0247,326.93,0.34,0.56,2021-11-27,0338,N20,VIIRS,n,2,279.09,1.41,D,0
37.46418,129.02342,325.31,0.34,0.56,2021-11-27,0338,N20,VIIRS,n,2,282.22,1.36,D,0
37.48371,129.05725,331.79,0.34,0.56,2021-11-27,0338,N20,VIIRS,n,2,290.86,3.31,D,2
37.48411,129.04547,310.12,0.56,0.43,2021-11-27,1738,N20,VIIRS,n,2,275.99,2.06,N,2
36.9823,126.68575,296.3,0.45,0.39,2021-11-27,1738,N20,VIIRS,n,2,274.59,1.42,N,2
37.42451,129.17212,312.15,0.57,0.43,2021-11-27,1738,N20,VIIRS,n,2,277.14,1.83,N,2
37.23043,128.31906,296.64,0.52,0.42,2021-11-27,1738,N20,VIIRS,n,2,268.94,2.11,N,0
37.22989,128.32442,310.98,0.52,0.42,2021-11-27,1738,N20,VIIRS,n,2,273.01,1.48,N,2
37.427,129.17987,302.13,0.57,0.43,2021-11-27,1738,N20,VIIRS,n,2,276.14,1.83,N,2
36.98299,126.70176,314.89,0.45,0.39,2021-11-27,1738,N20,VIIRS,n,2,278.86,2.31,N,0
36.98487,126.69177,297.38,0.45,0.39,2021-11-27,1738,N20,VIIRS,n,2,280.14,1.42,N,0
36.98111,126.71175,326.39,0.45,0.39,2021-11-27,1738,N20,VIIRS,n,2,275.03,3.83,N,0
36.98581,126.68678,328.23,0.45,0.39,2021-11-27,1738,N20,VIIRS,n,2,273.74,1.42,N,2
36.9865,126.70281,304.18,0.45,0.39,2021-11-27,1738,N20,VIIRS,n,2,279.33,1.38,N,2
36.98463,126.71274,322.69,0.45,0.39,2021-11-27,1738,N20,VIIRS,n,2,278.3,2.96,N,0
36.01947,129.38707,300.94,0.41,0.45,2021-11-27,1738,N20,VIIRS,n,2,281.1,1.25,N,3
36.01639,129.38135,325.17,0.41,0.45,2021-11-27,1738,N20,VIIRS,n,2,279.22,1.25,N,3
36.00646,129.38759,296.72,0.41,0.45,2021-11-27,1738,N20,VIIRS,n,2,278.96,1.4,N,0
36.0015,129.3907,311.7,0.41,0.45,2021-11-27,1738,N20,VIIRS,n,2,278.5,1.67,N,0
36.00055,129.39517,308.78,0.41,0.45,2021-11-27,1738,N20,VIIRS,n,2,278.83,1.66,N,0
36.99094,126.69884,307.41,0.45,0.39,2021-11-27,1738,N20,VIIRS,n,2,276.87,1.38,N,2
37.01131,128.3326,309.26,0.53,0.42,2021-11-27,1738,N20,VIIRS,n,2,272.51,1.82,N,2
37.0139,128.33946,300.08,0.53,0.42,2021-11-27,1738,N20,VIIRS,n,2,270.99,1.21,N,2
36.98137,126.69073,298.91,0.45,0.39,2021-11-27,1738,N20,VIIRS,n,2,277.74,1.42,N,0
36.95411,126.61967,300.22,0.45,0.39,2021-11-27,1738,N20,VIIRS,n,2,271.03,1.05,N,2
36.86256,126.57955,326.29,0.45,0.39,2021-11-27,1738,N20,VIIRS,n,2,275.07,2.68,N,2
36.02584,129.39174,300.45,0.41,0.45,2021-11-27,1738,N20,VIIRS,n,2,281.27,1.4,N,3
36.01572,129.37891,325.12,0.41,0.45,2021-11-27,1738,N20,VIIRS,n,2,279.16,3.71,N,3
37.01257,128.34067,300.49,0.53,0.42,2021-11-27,1738,N20,VIIRS,n,2,271.79,1.12,N,2
37.01375,128.33493,303.16,0.53,0.42,2021-11-27,1738,N20,VIIRS,n,2,270.25,1.12,N,2
37.02483,128.31995,306.54,0.53,0.42,2021-11-27,1738,N20,VIIRS,n,2,271.53,2.09,N,2
37.08421,128.28276,302.11,0.52,0.42,2021-11-27,1738,N20,VIIRS,n,2,271.63,1.38,N,2
35.99958,129.39966,308.71,0.41,0.45,2021-11-27,1738,N20,VIIRS,n,2,279.63,1.66,N,0
37.59766,129.01282,296.18,0.55,0.43,2021-11-27,1738,N20,VIIRS,n,2,276.4,1.13,N,0
37.48658,129.05331,307.16,0.56,0.43,2021-11-27,1738,N20,VIIRS,n,2,276.58,2.06,N,0
35.97298,126.60547,311.52,0.46,0.39,2021-11-27,1739,N20,VIIRS,n,2,274.59,0.96,N,0
35.09696,128.86029,312.33,0.41,0.45,2021-11-27,1739,N20,VIIRS,n,2,275.19,1.71,N,0
35.0822,128.99046,297.36,0.41,0.45,2021-11-27,1739,N20,VIIRS,n,2,279.51,0.72,N,2
35.08315,128.98599,302.82,0.41,0.45,2021-11-27,1739,N20,VIIRS,n,2,278,0.72,N,2
37.66553,126.58221,330.63,0.44,0.46,2021-11-28,0459,N20,VIIRS,n,2,269.46,3.07,D,0
36.9887,126.69875,329.93,0.43,0.46,2021-11-28,0459,N20,VIIRS,n,2,276.99,4.31,D,2
37.08355,128.28146,297.96,0.39,0.36,2021-11-28,1719,N20,VIIRS,n,2,266.81,0.85,N,2
37.0261,128.32051,310.63,0.39,0.36,2021-11-28,1719,N20,VIIRS,n,2,272.5,1.63,N,2
37.01348,128.33517,309.03,0.39,0.36,2021-11-28,1719,N20,VIIRS,n,2,270.88,1.04,N,2
37.59637,129.0097,299.99,0.39,0.36,2021-11-28,1719,N20,VIIRS,n,2,277.98,1,N,0
37.01279,128.33943,295.48,0.39,0.36,2021-11-28,1719,N20,VIIRS,n,2,269.32,1.04,N,2
37.59565,129.01407,311.68,0.39,0.36,2021-11-28,1719,N20,VIIRS,n,2,280.42,1.36,N,2
37.48625,129.05542,329.29,0.39,0.36,2021-11-28,1719,N20,VIIRS,n,2,284.17,4.07,N,0
37.48369,129.05016,325.75,0.39,0.36,2021-11-28,1719,N20,VIIRS,n,2,282.29,2.21,N,2
37.23045,128.32422,318.15,0.39,0.36,2021-11-28,1719,N20,VIIRS,n,2,274.43,1.29,N,2
37.18678,128.31949,298.42,0.39,0.36,2021-11-28,1719,N20,VIIRS,n,2,272.34,0.57,N,0
36.01581,129.38916,314.15,0.4,0.37,2021-11-28,1720,N20,VIIRS,n,2,266.32,0.94,N,3
36.98764,126.72635,320.57,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,274.66,2.14,N,3
36.9915,126.70034,307.23,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,270.67,0.94,N,2
36.9882,126.69957,334.78,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,273.03,2.94,N,2
36.98756,126.70392,295.69,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,275.55,2.94,N,2
36.98297,126.71182,331.22,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,273.35,3.76,N,0
36.98619,126.69015,297.39,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,274.37,1.14,N,2
36.98288,126.68938,301.9,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,276.22,1.02,N,0
36.98224,126.69373,296.78,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,271.76,1.02,N,0
36.95615,126.61591,295.17,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,273.95,0.72,N,2
36.95552,126.62027,297.16,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,273.14,0.75,N,2
36.86308,126.57831,307.09,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,275.52,0.92,N,0
36.01915,129.39005,314.11,0.4,0.37,2021-11-28,1720,N20,VIIRS,n,2,267.73,1.65,N,3
35.99939,129.40331,297.92,0.4,0.37,2021-11-28,1720,N20,VIIRS,n,2,276.65,0.84,N,0
36.00016,129.39888,308.54,0.4,0.37,2021-11-28,1720,N20,VIIRS,n,2,276.77,0.84,N,0
36.01657,129.38475,299.49,0.4,0.37,2021-11-28,1720,N20,VIIRS,n,2,267.85,0.94,N,3
34.81125,127.66325,296.31,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,278.62,0.48,N,0
34.82234,127.67887,295.27,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,276.67,0.41,N,0
35.10038,128.85944,301.36,0.4,0.37,2021-11-28,1720,N20,VIIRS,n,2,273.78,0.6,N,2
35.08471,128.991,308.64,0.4,0.37,2021-11-28,1720,N20,VIIRS,n,2,269.86,1.37,N,2
35.97055,126.61082,298.96,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,279.34,1.53,N,0
35.97119,126.60658,319.19,0.39,0.36,2021-11-28,1720,N20,VIIRS,n,2,277.25,1.53,N,0
36.98554,126.68951,332.43,0.41,0.37,2021-11-29,0440,N20,VIIRS,n,2,287.71,4.48,D,0
36.98701,126.72713,326.13,0.41,0.37,2021-11-29,0440,N20,VIIRS,n,2,288.76,1.61,D,0
36.98177,126.71396,330.07,0.41,0.37,2021-11-29,0440,N20,VIIRS,n,2,292.54,2.83,D,0
37.42249,129.17331,309.76,0.44,0.39,2021-11-29,1700,N20,VIIRS,n,2,274.79,1.49,N,0
37.48197,129.0462,298.06,0.45,0.39,2021-11-29,1700,N20,VIIRS,n,2,271.41,1.35,N,0
37.48427,129.05682,325.33,0.45,0.39,2021-11-29,1700,N20,VIIRS,n,2,273.29,2.47,N,2
37.59781,129.01379,308.32,0.45,0.39,2021-11-29,1700,N20,VIIRS,n,2,273.37,1.34,N,0
35.0815,128.99078,311.3,0.43,0.38,2021-11-29,1701,N20,VIIRS,n,2,281.35,1.41,N,2
36.00751,129.38292,296.55,0.43,0.38,2021-11-29,1701,N20,VIIRS,n,2,280.9,0.89,N,3
36.00123,129.3768,313.18,0.43,0.38,2021-11-29,1701,N20,VIIRS,n,2,276.9,1.64,N,0
36.00158,129.40099,298.78,0.42,0.38,2021-11-29,1701,N20,VIIRS,n,2,280.64,0.98,N,0
36.00876,129.37349,314.73,0.43,0.38,2021-11-29,1701,N20,VIIRS,n,2,277.82,1.55,N,3
36.01097,129.38361,296.06,0.43,0.38,2021-11-29,1701,N20,VIIRS,n,2,279.21,0.89,N,0
36.01505,129.37961,298.65,0.43,0.38,2021-11-29,1701,N20,VIIRS,n,2,280.07,1.12,N,3
36.00282,129.39162,311.49,0.42,0.38,2021-11-29,1701,N20,VIIRS,n,2,280.29,2.23,N,0
35.99874,129.3956,313.61,0.42,0.38,2021-11-29,1701,N20,VIIRS,n,2,278.32,0.98,N,0
35.99813,129.40028,304.29,0.42,0.38,2021-11-29,1701,N20,VIIRS,n,2,279.27,0.98,N,0
35.49868,129.3504,295.39,0.42,0.38,2021-11-29,1701,N20,VIIRS,n,2,284.11,1.25,N,0
