latitude,longitude,brightness,scan,track,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,date,time
29.0947,81.164,301.8,1.8,1.3,Terra,MODIS,38,6.03,289.3,11.1,N,0,11-Apr-2021,4:21:00 PM
29.3058,81.8051,324.1,1.7,1.3,Terra,MODIS,100,6.03,285.9,50.4,N,0,11-Apr-2021,4:21:00 PM
28.1979,84.2006,305.2,1.2,1.1,Terra,MODIS,63,6.03,290.4,8.6,N,0,11-Apr-2021,4:21:00 PM
28.1963,81.8903,307.3,1.7,1.3,Terra,MODIS,71,6.03,296.5,12.2,N,0,11-Apr-2021,4:21:00 PM
27.7652,82.4514,302.4,1.6,1.2,Terra,MODIS,49,6.03,291.3,7.4,N,0,11-Apr-2021,4:21:00 PM
28.5885,82.2592,306.1,1.6,1.2,Terra,MODIS,67,6.03,290.2,15.4,N,0,11-Apr-2021,4:21:00 PM
28.1962,81.901,307.1,1.7,1.3,Terra,MODIS,37,6.03,296.2,11.2,N,0,11-Apr-2021,4:21:00 PM
28.0045,82.9519,308.2,1.5,1.2,Terra,MODIS,74,6.03,290.1,15.9,N,0,11-Apr-2021,4:21:00 PM
28.1355,81.8821,307.8,1.7,1.3,Terra,MODIS,48,6.03,294.9,14.1,N,0,11-Apr-2021,4:21:00 PM
28.1387,81.8996,311.9,1.7,1.3,Terra,MODIS,84,6.03,296.6,19.7,N,0,11-Apr-2021,4:21:00 PM
28.1079,81.9247,305.2,1.7,1.3,Terra,MODIS,14,6.03,294.4,8.5,N,0,11-Apr-2021,4:21:00 PM
28.2601,82.1772,304.6,1.6,1.3,Terra,MODIS,56,6.03,289.3,13.5,N,0,11-Apr-2021,4:21:00 PM
28.097,83.1988,301.2,1.4,1.2,Terra,MODIS,38,6.03,288.4,8.8,N,0,11-Apr-2021,4:21:00 PM
28.2619,82.1873,302.6,1.6,1.3,Terra,MODIS,50,6.03,289.2,12.4,N,0,11-Apr-2021,4:21:00 PM
28.1574,82.9552,312.3,1.5,1.2,Terra,MODIS,85,6.03,288.4,22.4,N,0,11-Apr-2021,4:21:00 PM
28.1624,82.6537,308.7,1.5,1.2,Terra,MODIS,75,6.03,289.7,17.9,N,0,11-Apr-2021,4:21:00 PM
28.7023,81.5035,311.4,1.8,1.3,Terra,MODIS,82,6.03,291.9,23.9,N,0,11-Apr-2021,4:21:00 PM
28.0964,83.378,309.6,1.4,1.2,Terra,MODIS,22,6.03,288.3,14.6,N,0,11-Apr-2021,4:21:00 PM
28.0987,83.3909,328.5,1.4,1.2,Terra,MODIS,100,6.03,290.3,44.1,N,0,11-Apr-2021,4:21:00 PM
28.6923,81.4512,306.8,1.8,1.3,Terra,MODIS,69,6.03,293.5,15.6,N,0,11-Apr-2021,4:21:00 PM
29.4321,80.6018,302.5,2,1.4,Terra,MODIS,49,6.03,286.1,17.7,N,0,11-Apr-2021,4:21:00 PM
28.6965,81.4097,304.5,1.8,1.3,Terra,MODIS,28,6.03,291.8,11.6,N,0,11-Apr-2021,4:21:00 PM
29.429,80.6086,302.4,2,1.4,Terra,MODIS,49,6.03,286.2,18.6,N,0,11-Apr-2021,4:21:00 PM
28.9083,80.6051,306.3,1.2,1.1,Aqua,MODIS,21,6.03,295.9,6.2,N,0,11-Apr-2021,8:41:00 PM
28.7092,81.8385,304.6,1.3,1.1,Aqua,MODIS,61,6.03,277.4,14.6,N,0,11-Apr-2021,8:41:00 PM
28.6254,82.256,304.5,1.4,1.2,Aqua,MODIS,58,6.03,279.8,14.8,N,0,11-Apr-2021,8:41:00 PM
28.9452,80.6421,300.9,1.2,1.1,Aqua,MODIS,35,6.03,289.1,5.1,N,0,11-Apr-2021,8:41:00 PM
28.9542,81.4932,302.1,1.3,1.1,Aqua,MODIS,46,6.03,287.7,8.6,N,0,11-Apr-2021,8:41:00 PM
29.4359,80.4806,301.9,1.1,1.1,Aqua,MODIS,45,6.03,288.2,7.3,N,0,11-Apr-2021,8:41:00 PM
29.0612,80.5059,303.6,1.1,1.1,Aqua,MODIS,56,6.03,289.9,7.8,N,0,11-Apr-2021,8:41:00 PM
28.9179,80.6064,306.3,1.2,1.1,Aqua,MODIS,10,6.03,295.3,7,N,0,11-Apr-2021,8:41:00 PM
28.9132,81.2461,301.2,1.2,1.1,Aqua,MODIS,39,6.03,290.7,6.3,N,0,11-Apr-2021,8:41:00 PM
29.4324,80.6186,311.9,1.1,1.1,Aqua,MODIS,84,6.03,286.7,15.8,N,0,11-Apr-2021,8:41:00 PM
29.4341,80.4914,311.4,1.1,1.1,Aqua,MODIS,82,6.03,288.9,14.6,N,0,11-Apr-2021,8:41:00 PM
28.8881,80.9209,302.5,1.2,1.1,Aqua,MODIS,50,6.03,290.5,7.1,N,0,11-Apr-2021,8:41:00 PM
28.9028,80.6377,302.6,1.2,1.1,Aqua,MODIS,44,6.03,292.5,4.4,N,0,11-Apr-2021,8:41:00 PM
29.0277,80.2036,315.9,1.1,1,Aqua,MODIS,92,6.03,296.7,15.4,N,0,11-Apr-2021,8:41:00 PM
28.1427,81.8978,300.9,1.4,1.2,Aqua,MODIS,35,6.03,277.1,10.7,N,0,11-Apr-2021,8:41:00 PM
27.6311,84.9359,328.6,3.4,1.7,Terra,MODIS,85,6.03,299.9,124.2,D,0,12-Apr-2021,4:27:00 AM
27.6202,84.9297,315.4,3.4,1.7,Terra,MODIS,62,6.03,300.1,42.9,D,0,12-Apr-2021,4:27:00 AM
27.0499,86.7454,315.6,2.5,1.5,Terra,MODIS,64,6.03,300.6,22.8,D,0,12-Apr-2021,4:27:00 AM
28.1324,83.8285,315.5,4.1,1.9,Terra,MODIS,74,6.03,294.3,75.5,D,0,12-Apr-2021,4:27:00 AM
27.6358,84.9307,327.1,3.4,1.7,Terra,MODIS,83,6.03,300.2,113.1,D,0,12-Apr-2021,4:27:00 AM
28.0889,83.3877,316.7,4.4,1.9,Terra,MODIS,75,6.03,294.7,96,D,0,12-Apr-2021,4:27:00 AM
28.091,83.3938,316.1,4.4,1.9,Terra,MODIS,75,6.03,294.6,91.2,D,0,12-Apr-2021,4:27:00 AM
27.5601,85.1015,316.3,3.3,1.7,Terra,MODIS,66,6.03,300.2,50.3,D,0,12-Apr-2021,4:27:00 AM
27.0221,87.4807,316.5,2.2,1.4,Terra,MODIS,64,6.03,300.7,19.2,D,0,12-Apr-2021,4:27:00 AM
27.6333,84.9052,315.4,3.4,1.7,Terra,MODIS,71,6.03,299.7,40.2,D,0,12-Apr-2021,4:27:00 AM
29.4283,80.6028,318.2,3.4,1.7,Terra,MODIS,73,6.03,298.9,70.1,D,0,12-Apr-2021,6:05:00 AM
29.4238,80.6054,318.4,3.4,1.7,Terra,MODIS,73,6.03,298.1,63.6,D,0,12-Apr-2021,6:05:00 AM
28.5486,81.2969,315.6,4,1.9,Terra,MODIS,46,6.03,299.9,50.8,D,0,12-Apr-2021,6:05:00 AM
28.5433,81.2899,317.5,4,1.9,Terra,MODIS,54,6.03,300.5,63.3,D,0,12-Apr-2021,6:05:00 AM
27.0801,87.6152,323.1,1.2,1.1,Aqua,MODIS,61,6.03,304.6,14.6,D,0,12-Apr-2021,7:39:00 AM
26.9962,86.7911,323.4,1.1,1,Aqua,MODIS,64,6.03,309.3,9.7,D,0,12-Apr-2021,7:39:00 AM
26.6677,87.4793,328.2,1.2,1.1,Aqua,MODIS,43,6.03,307.1,22.5,D,0,12-Apr-2021,7:39:00 AM
27.7277,86.2141,323.8,1.1,1,Aqua,MODIS,45,6.03,304.3,15.4,D,0,12-Apr-2021,7:40:00 AM
28.2874,83.6293,313.8,1,1,Aqua,MODIS,52,6.03,299.8,5.5,D,0,12-Apr-2021,7:40:00 AM
27.7264,86.2037,317.8,1.1,1,Aqua,MODIS,31,6.03,301.7,9,D,0,12-Apr-2021,7:40:00 AM
28.4829,81.4081,319.7,1.2,1.1,Aqua,MODIS,35,6.03,307.2,8.2,D,0,12-Apr-2021,7:40:00 AM
28.6659,81.4545,317.4,1.2,1.1,Aqua,MODIS,28,6.03,305.4,6.9,D,0,12-Apr-2021,7:40:00 AM
28.6811,81.4268,318.7,1.2,1.1,Aqua,MODIS,40,6.03,306.3,7.6,D,0,12-Apr-2021,7:40:00 AM
28.5486,81.3624,319.9,1.2,1.1,Aqua,MODIS,57,6.03,307.7,8.5,D,0,12-Apr-2021,7:40:00 AM
28.5389,81.3644,325.6,1.2,1.1,Aqua,MODIS,74,6.03,308.3,16.3,D,0,12-Apr-2021,7:40:00 AM
27.8812,84.3835,315.9,1,1,Aqua,MODIS,40,6.03,303.5,4.7,D,0,12-Apr-2021,7:40:00 AM
27.9037,84.4036,318.6,1,1,Aqua,MODIS,67,6.03,303.1,7.7,D,0,12-Apr-2021,7:40:00 AM
28.0213,82.672,326.4,1.1,1,Aqua,MODIS,69,6.03,306.4,14.8,D,0,12-Apr-2021,7:40:00 AM
28.2926,81.6359,323.5,1.2,1.1,Aqua,MODIS,68,6.03,309.7,11.1,D,0,12-Apr-2021,7:40:00 AM
27.7168,86.1304,321.2,1.1,1,Aqua,MODIS,62,6.03,303.2,11.4,D,0,12-Apr-2021,7:40:00 AM
27.9059,84.7495,316.8,1,1,Aqua,MODIS,60,6.03,302.2,6.7,D,0,12-Apr-2021,7:40:00 AM
28.07,81.7071,334.8,1.2,1.1,Aqua,MODIS,82,6.03,313.1,23.6,D,0,12-Apr-2021,7:40:00 AM
28.0338,82.6916,329.7,1.1,1,Aqua,MODIS,79,6.03,304.9,20,D,0,12-Apr-2021,7:40:00 AM
27.9811,81.6725,327,1.2,1.1,Aqua,MODIS,70,6.03,311.7,11.9,D,0,12-Apr-2021,7:40:00 AM
27.983,81.6842,327.9,1.2,1.1,Aqua,MODIS,72,6.03,311.3,12.2,D,0,12-Apr-2021,7:40:00 AM
27.9716,81.6745,334.9,1.2,1.1,Aqua,MODIS,82,6.03,312,24.4,D,0,12-Apr-2021,7:40:00 AM
27.9735,81.6861,353.6,1.2,1.1,Aqua,MODIS,96,6.03,312.3,66.8,D,0,12-Apr-2021,7:40:00 AM
27.7356,86.2026,322.8,1.1,1,Aqua,MODIS,49,6.03,303.4,13,D,0,12-Apr-2021,7:40:00 AM
28.0321,82.6806,324.1,1.1,1,Aqua,MODIS,71,6.03,305.4,12.7,D,0,12-Apr-2021,7:40:00 AM
28.0429,82.6894,320.8,1.1,1,Aqua,MODIS,51,6.03,305,9.1,D,0,12-Apr-2021,7:40:00 AM
27.7315,86.1711,317.1,1.1,1,Aqua,MODIS,64,6.03,301.1,8.3,D,0,12-Apr-2021,7:40:00 AM
27.5327,84.2601,324.7,1,1,Aqua,MODIS,60,6.03,309,11.1,D,0,12-Apr-2021,7:40:00 AM
27.5136,84.1917,321.8,1,1,Aqua,MODIS,56,6.03,306.1,8.9,D,0,12-Apr-2021,7:40:00 AM
27.316,86.283,320.2,1.1,1,Aqua,MODIS,66,6.03,307.3,7.4,D,0,12-Apr-2021,7:40:00 AM
27.4371,86.0233,323.1,1,1,Aqua,MODIS,73,6.03,308.1,8.5,D,0,12-Apr-2021,7:40:00 AM
27.4358,86.013,334.2,1,1,Aqua,MODIS,85,6.03,309.3,23.4,D,0,12-Apr-2021,7:40:00 AM
27.4628,86.1471,340.3,1.1,1,Aqua,MODIS,89,6.03,304.7,37.5,D,0,12-Apr-2021,7:40:00 AM
27.5435,84.0831,328.5,1,1,Aqua,MODIS,71,6.03,308,17.1,D,0,12-Apr-2021,7:40:00 AM
27.7535,82.5547,325.6,1.1,1,Aqua,MODIS,69,6.03,306.8,13,D,0,12-Apr-2021,7:40:00 AM
27.7518,82.544,321,1.1,1,Aqua,MODIS,41,6.03,306.8,7.5,D,0,12-Apr-2021,7:40:00 AM
27.9122,82.5104,321.7,1.1,1,Aqua,MODIS,59,6.03,310.2,6.7,D,0,12-Apr-2021,7:40:00 AM
27.7501,82.5332,320.3,1.1,1,Aqua,MODIS,32,6.03,307.1,7,D,0,12-Apr-2021,7:40:00 AM
27.7484,82.5223,321.1,1.1,1,Aqua,MODIS,50,6.03,307.7,8.2,D,0,12-Apr-2021,7:40:00 AM
27.7883,82.4289,323.3,1.1,1,Aqua,MODIS,45,6.03,309.9,9.4,D,0,12-Apr-2021,7:40:00 AM
28.0711,82.6283,323.2,1.1,1,Aqua,MODIS,69,6.03,306.8,14,D,0,12-Apr-2021,7:40:00 AM
28.4201,81.5247,322.7,1.2,1.1,Aqua,MODIS,64,6.03,308.8,11.2,D,0,12-Apr-2021,7:40:00 AM
27.7272,86.1387,324.2,1.1,1,Aqua,MODIS,72,6.03,301.3,14.6,D,0,12-Apr-2021,7:40:00 AM
28.4565,81.5661,323,1.2,1.1,Aqua,MODIS,68,6.03,307.7,12.8,D,0,12-Apr-2021,7:40:00 AM
28.2472,82.1726,318.2,1.1,1,Aqua,MODIS,58,6.03,304.1,9.1,D,0,12-Apr-2021,7:40:00 AM
29.0611,80.6257,315,1.3,1.1,Aqua,MODIS,51,6.03,301.4,8.8,D,0,12-Apr-2021,7:40:00 AM
29.0622,80.6314,315.7,1.3,1.1,Aqua,MODIS,53,6.03,301.2,9.6,D,0,12-Apr-2021,7:40:00 AM
28.4545,81.554,318.5,1.2,1.1,Aqua,MODIS,50,6.03,306.8,6.9,D,0,12-Apr-2021,7:40:00 AM
28.975,80.5425,321.7,1.3,1.1,Aqua,MODIS,69,6.03,303.6,16.4,D,0,12-Apr-2021,7:40:00 AM
28.4526,81.5421,321.2,1.2,1.1,Aqua,MODIS,53,6.03,308.5,9.3,D,0,12-Apr-2021,7:40:00 AM
27.7972,82.245,343.4,1.1,1,Aqua,MODIS,89,6.03,312.1,41,D,0,12-Apr-2021,7:40:00 AM
28.7842,82.7033,313.8,1,1,Aqua,MODIS,62,6.03,290.6,11.9,D,0,12-Apr-2021,7:40:00 AM
29.4392,80.4891,316.7,1.3,1.1,Aqua,MODIS,57,6.03,302.9,7.9,D,0,12-Apr-2021,7:40:00 AM
29.4294,80.4918,315.4,1.3,1.1,Aqua,MODIS,46,6.03,301.6,7,D,0,12-Apr-2021,7:40:00 AM
29.0636,80.7614,319.1,1.2,1.1,Aqua,MODIS,66,6.03,301.5,13.2,D,0,12-Apr-2021,7:40:00 AM
29.0416,80.6914,324.6,1.3,1.1,Aqua,MODIS,75,6.03,298.9,20.2,D,0,12-Apr-2021,7:40:00 AM
29.054,80.7648,317.3,1.2,1.1,Aqua,MODIS,60,6.03,301.2,11.1,D,0,12-Apr-2021,7:40:00 AM
27.2914,85.0877,327.1,1,1,Aqua,MODIS,51,6.03,311.3,10,D,0,12-Apr-2021,7:40:00 AM
27.4183,85.9515,319.3,1,1,Aqua,MODIS,49,6.03,306.2,5.1,D,0,12-Apr-2021,7:40:00 AM
27.4274,85.9501,321.1,1,1,Aqua,MODIS,61,6.03,307.7,7.3,D,0,12-Apr-2021,7:40:00 AM
27.6439,84.8455,325,1,1,Aqua,MODIS,73,6.03,307.2,13,D,0,12-Apr-2021,7:40:00 AM
27.4398,85.1685,324.5,1,1,Aqua,MODIS,71,6.03,307.2,11.2,D,0,12-Apr-2021,7:40:00 AM
27.2045,85.5914,323.1,1,1,Aqua,MODIS,54,6.03,309.5,8.6,D,0,12-Apr-2021,7:40:00 AM
27.3407,85.7183,331.4,1,1,Aqua,MODIS,81,6.03,308.3,20.7,D,0,12-Apr-2021,7:40:00 AM
27.3457,85.6169,325,1,1,Aqua,MODIS,73,6.03,307.7,12.4,D,0,12-Apr-2021,7:40:00 AM
27.4107,85.5527,323,1,1,Aqua,MODIS,69,6.03,308.2,11.3,D,0,12-Apr-2021,7:40:00 AM
27.4741,85.6191,317.5,1,1,Aqua,MODIS,47,6.03,303.7,7.6,D,0,12-Apr-2021,7:40:00 AM
27.4727,85.6086,328.8,1,1,Aqua,MODIS,78,6.03,304,21.1,D,0,12-Apr-2021,7:40:00 AM
27.5102,85.7492,318.8,1,1,Aqua,MODIS,44,6.03,304.3,6.1,D,0,12-Apr-2021,7:40:00 AM
27.5201,85.6155,336.3,1,1,Aqua,MODIS,86,6.03,309.3,29.6,D,0,12-Apr-2021,7:40:00 AM
27.5187,85.6052,328.4,1,1,Aqua,MODIS,74,6.03,307.7,18.5,D,0,12-Apr-2021,7:40:00 AM
27.5585,85.0935,315.5,1,1,Aqua,MODIS,22,6.03,301.9,6.1,D,0,12-Apr-2021,7:40:00 AM
27.6264,84.982,333.9,1,1,Aqua,MODIS,84,6.03,301.2,26.5,D,0,12-Apr-2021,7:40:00 AM
27.627,84.9204,330.8,1,1,Aqua,MODIS,80,6.03,306.3,21,D,0,12-Apr-2021,7:40:00 AM
27.6256,84.9102,318.4,1,1,Aqua,MODIS,58,6.03,303.6,6.9,D,0,12-Apr-2021,7:40:00 AM
28.6752,82.6005,353.4,1.1,1,Aqua,MODIS,97,6.03,292.1,73.2,D,0,12-Apr-2021,7:40:00 AM
27.0985,84.7657,330.8,1,1,Aqua,MODIS,74,6.03,313.1,13.9,D,0,12-Apr-2021,7:40:00 AM
27.0554,84.7837,327,1,1,Aqua,MODIS,66,6.03,313.4,8.7,D,0,12-Apr-2021,7:40:00 AM
27.2135,85.5898,326.3,1,1,Aqua,MODIS,72,6.03,308.8,12.5,D,0,12-Apr-2021,7:40:00 AM
27.6453,84.8555,319.4,1,1,Aqua,MODIS,60,6.03,306,7.1,D,0,12-Apr-2021,7:40:00 AM
27.9397,82.6839,319.2,1.1,1,Aqua,MODIS,49,6.03,305.6,8.2,D,0,12-Apr-2021,7:40:00 AM
27.9678,82.6219,319,1.1,1,Aqua,MODIS,52,6.03,307.9,7.8,D,0,12-Apr-2021,7:40:00 AM
28.8476,80.7,326.9,1.3,1.1,Aqua,MODIS,76,6.03,306.9,22.3,D,0,12-Apr-2021,7:40:00 AM
29.091,81.1647,313.3,1.2,1.1,Aqua,MODIS,46,6.03,298.4,7.1,D,0,12-Apr-2021,7:40:00 AM
29.1005,81.1616,313.3,1.2,1.1,Aqua,MODIS,39,6.03,298.6,6.9,D,0,12-Apr-2021,7:40:00 AM
28.676,80.8407,323.5,1.3,1.1,Aqua,MODIS,59,6.03,308.5,12.5,D,0,12-Apr-2021,7:40:00 AM
28.5388,80.8831,323.9,1.3,1.1,Aqua,MODIS,47,6.03,310.6,10.7,D,0,12-Apr-2021,7:40:00 AM
28.5268,80.8727,325.9,1.3,1.1,Aqua,MODIS,62,6.03,310.6,13.3,D,0,12-Apr-2021,7:40:00 AM
28.5289,80.8853,332.3,1.3,1.1,Aqua,MODIS,80,6.03,311.8,25.1,D,0,12-Apr-2021,7:40:00 AM
28.8497,80.7126,318.1,1.3,1.1,Aqua,MODIS,48,6.03,305.6,9.4,D,0,12-Apr-2021,7:40:00 AM
27.966,82.611,319,1.1,1,Aqua,MODIS,52,6.03,307.5,7.5,D,0,12-Apr-2021,7:40:00 AM
27.7897,85.7035,320.2,1,1,Aqua,MODIS,69,6.03,305.2,8.4,D,0,12-Apr-2021,7:40:00 AM
27.7911,85.7142,321.2,1,1,Aqua,MODIS,70,6.03,304.6,9.3,D,0,12-Apr-2021,7:40:00 AM
27.6454,84.4701,320.2,1,1,Aqua,MODIS,55,6.03,308.8,7,D,0,12-Apr-2021,7:40:00 AM
27.6019,84.422,324.1,1,1,Aqua,MODIS,52,6.03,312,8,D,0,12-Apr-2021,7:40:00 AM
27.593,84.4236,329.1,1,1,Aqua,MODIS,76,6.03,312.1,14,D,0,12-Apr-2021,7:40:00 AM
27.3113,86.759,322.7,1.1,1,Aqua,MODIS,74,6.03,305.1,11.8,D,0,12-Apr-2021,7:40:00 AM
28.5558,81.2863,368.9,1.2,1.1,Aqua,MODIS,100,6.03,308.9,130.9,D,0,12-Apr-2021,7:40:00 AM
27.7716,85.8448,324.4,1,1,Aqua,MODIS,60,6.03,306.7,13.7,D,0,12-Apr-2021,7:40:00 AM
27.7729,85.855,341.3,1,1,Aqua,MODIS,90,6.03,305.3,38.7,D,0,12-Apr-2021,7:40:00 AM
28.6966,81.4611,316.7,1.2,1.1,Aqua,MODIS,52,6.03,305.2,6.8,D,0,12-Apr-2021,7:40:00 AM
28.5441,81.2764,327.5,1.2,1.1,Aqua,MODIS,74,6.03,310,18.1,D,0,12-Apr-2021,7:40:00 AM
28.2206,81.7656,320,1.1,1.1,Aqua,MODIS,49,6.03,306.9,7,D,0,12-Apr-2021,7:40:00 AM
29.2808,80.4061,315.9,1.3,1.1,Aqua,MODIS,59,6.03,300,13.4,D,0,12-Apr-2021,7:40:00 AM
27.7473,85.7325,324.8,1,1,Aqua,MODIS,76,6.03,305.5,13.7,D,0,12-Apr-2021,7:40:00 AM
28.8347,82.1989,318.6,1.1,1,Aqua,MODIS,69,6.03,294,14.5,D,0,12-Apr-2021,7:40:00 AM
28.9069,82.0071,314.2,1.1,1,Aqua,MODIS,53,6.03,294.7,11.2,D,0,12-Apr-2021,7:40:00 AM
28.6551,82.0089,318.6,1.1,1,Aqua,MODIS,44,6.03,303.5,7.5,D,0,12-Apr-2021,7:40:00 AM
28.5699,82.0576,317.9,1.1,1,Aqua,MODIS,53,6.03,305.5,7.2,D,0,12-Apr-2021,7:40:00 AM
28.5717,82.0688,318.7,1.1,1,Aqua,MODIS,65,6.03,303,8.5,D,0,12-Apr-2021,7:40:00 AM
28.552,82.1003,320.7,1.1,1,Aqua,MODIS,65,6.03,307.7,9.5,D,0,12-Apr-2021,7:40:00 AM
27.7486,85.7426,320.9,1,1,Aqua,MODIS,70,6.03,305.6,9.7,D,0,12-Apr-2021,7:40:00 AM
28.8364,82.2093,313.6,1.1,1,Aqua,MODIS,55,6.03,294.6,10.2,D,0,12-Apr-2021,7:40:00 AM
28.4927,82.0894,321.3,1.1,1,Aqua,MODIS,59,6.03,307.8,9.5,D,0,12-Apr-2021,7:40:00 AM
27.5715,85.723,321.3,1,1,Aqua,MODIS,70,6.03,305.9,8.6,D,0,12-Apr-2021,7:40:00 AM
27.5735,85.6694,320.7,1,1,Aqua,MODIS,69,6.03,305.6,8.5,D,0,12-Apr-2021,7:40:00 AM
27.6396,86.0948,320.4,1.1,1,Aqua,MODIS,70,6.03,302.8,9.8,D,0,12-Apr-2021,7:40:00 AM
27.6048,85.6958,319.8,1,1,Aqua,MODIS,67,6.03,307.4,7.4,D,0,12-Apr-2021,7:40:00 AM
28.6513,82.2677,316.3,1.1,1,Aqua,MODIS,60,6.03,303.7,7,D,0,12-Apr-2021,7:40:00 AM
28.653,82.2786,316,1.1,1,Aqua,MODIS,56,6.03,303.9,7,D,0,12-Apr-2021,7:40:00 AM
27.6139,85.6942,341.9,1,1,Aqua,MODIS,90,6.03,307.5,37.9,D,0,12-Apr-2021,7:40:00 AM
27.6265,85.7287,320,1,1,Aqua,MODIS,41,6.03,307.1,6.9,D,0,12-Apr-2021,7:40:00 AM
28.596,82.2789,314.7,1.1,1,Aqua,MODIS,47,6.03,300.2,5.9,D,0,12-Apr-2021,7:40:00 AM
27.6342,85.7172,323.1,1,1,Aqua,MODIS,73,6.03,307.5,10.6,D,0,12-Apr-2021,7:40:00 AM
28.6201,82.2515,321,1.1,1,Aqua,MODIS,71,6.03,302,12.4,D,0,12-Apr-2021,7:40:00 AM
28.6218,82.2622,324.2,1.1,1,Aqua,MODIS,75,6.03,301.1,16.2,D,0,12-Apr-2021,7:40:00 AM
28.5943,82.2687,326.4,1.1,1,Aqua,MODIS,78,6.03,301.9,19,D,0,12-Apr-2021,7:40:00 AM
28.366,83.5344,315.8,1,1,Aqua,MODIS,66,6.03,300.4,7.4,D,0,12-Apr-2021,7:40:00 AM
28.5874,82.2642,320.1,1.1,1,Aqua,MODIS,67,6.03,302.9,10.6,D,0,12-Apr-2021,7:40:00 AM
28.5891,82.2751,330,1.1,1,Aqua,MODIS,81,6.03,301.1,23.3,D,0,12-Apr-2021,7:40:00 AM
27.4462,84.4937,322.4,1,1,Aqua,MODIS,62,6.03,308.3,10,D,0,12-Apr-2021,7:40:00 AM
27.6515,83.2073,326.3,1,1,Aqua,MODIS,71,6.03,308.2,11.5,D,0,12-Apr-2021,7:40:00 AM
27.623,83.3778,327.9,1,1,Aqua,MODIS,72,6.03,312,11.7,D,0,12-Apr-2021,7:40:00 AM
27.6328,83.5655,327.7,1,1,Aqua,MODIS,73,6.03,312.8,11.3,D,0,12-Apr-2021,7:40:00 AM
28.8775,80.8164,322.5,1.2,1.1,Aqua,MODIS,71,6.03,302.4,18,D,0,12-Apr-2021,7:40:00 AM
27.4863,84.6448,327.7,1,1,Aqua,MODIS,75,6.03,307,15.7,D,0,12-Apr-2021,7:40:00 AM
28.0638,81.9405,323.3,1.1,1.1,Aqua,MODIS,61,6.03,311.6,9.3,D,0,12-Apr-2021,7:40:00 AM
29.3164,81.1671,323.8,1.2,1.1,Aqua,MODIS,77,6.03,295,23.2,D,0,12-Apr-2021,7:40:00 AM
27.0431,86.7442,335.1,1.1,1,Aqua,MODIS,84,6.03,311.9,23.4,D,0,12-Apr-2021,7:40:00 AM
27.0523,86.7419,326.1,1.1,1,Aqua,MODIS,67,6.03,311.5,10.3,D,0,12-Apr-2021,7:40:00 AM
27.0653,86.6948,328.5,1.1,1,Aqua,MODIS,71,6.03,310.4,15,D,0,12-Apr-2021,7:40:00 AM
27.0673,86.637,317.2,1.1,1,Aqua,MODIS,37,6.03,304.2,6.7,D,0,12-Apr-2021,7:40:00 AM
27.1108,85.7184,331.5,1,1,Aqua,MODIS,70,6.03,312,16,D,0,12-Apr-2021,7:40:00 AM
27.4877,84.6548,317.4,1,1,Aqua,MODIS,27,6.03,306.1,4.6,D,0,12-Apr-2021,7:40:00 AM
27.5397,84.6351,324.6,1,1,Aqua,MODIS,68,6.03,307.9,11.4,D,0,12-Apr-2021,7:40:00 AM
29.3144,81.155,338.1,1.2,1.1,Aqua,MODIS,89,6.03,296.2,48.2,D,0,12-Apr-2021,7:40:00 AM
27.696,85.0214,320.3,1,1,Aqua,MODIS,65,6.03,304.8,9.5,D,0,12-Apr-2021,7:40:00 AM
27.6945,85.0112,329.7,1,1,Aqua,MODIS,80,6.03,306.2,20.3,D,0,12-Apr-2021,7:40:00 AM
27.8264,84.9654,318.6,1,1,Aqua,MODIS,65,6.03,305.8,6.7,D,0,12-Apr-2021,7:40:00 AM
27.9157,85.0156,317,1,1,Aqua,MODIS,45,6.03,301.1,7.9,D,0,12-Apr-2021,7:40:00 AM
27.9143,85.0055,324.2,1,1,Aqua,MODIS,76,6.03,301.1,15,D,0,12-Apr-2021,7:40:00 AM
27.6931,83.1134,321.6,1,1,Aqua,MODIS,52,6.03,309.6,7.1,D,0,12-Apr-2021,7:40:00 AM
27.6916,83.103,333.4,1,1,Aqua,MODIS,81,6.03,309.1,22.9,D,0,12-Apr-2021,7:40:00 AM
27.7085,83.1533,327.7,1,1,Aqua,MODIS,73,6.03,308.9,14.4,D,0,12-Apr-2021,7:40:00 AM
28.9051,81.1006,322.6,1.2,1.1,Aqua,MODIS,72,6.03,301.1,16.6,D,0,12-Apr-2021,7:40:00 AM
28.3789,81.6008,325.3,1.2,1.1,Aqua,MODIS,72,6.03,307.7,15.2,D,0,12-Apr-2021,7:40:00 AM
28.3884,81.5985,333.1,1.2,1.1,Aqua,MODIS,82,6.03,310.6,26.1,D,0,12-Apr-2021,7:40:00 AM
28.3936,81.6027,321.9,1.2,1.1,Aqua,MODIS,59,6.03,310.1,9.3,D,0,12-Apr-2021,7:40:00 AM
28.9289,81.1233,319.6,1.2,1.1,Aqua,MODIS,65,6.03,301.1,13,D,0,12-Apr-2021,7:40:00 AM
27.7722,83.1454,321.5,1,1,Aqua,MODIS,62,6.03,305.7,9.9,D,0,12-Apr-2021,7:40:00 AM
28.0354,82.0051,330.3,1.1,1.1,Aqua,MODIS,78,6.03,311.4,18.5,D,0,12-Apr-2021,7:40:00 AM
