latitude,longitude,brightness,scan,track,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,datetime
36.9832,126.7028,307.5,1.0,1.0,Aqua,MODIS,55,61.03,271.3,13.7,N,2,2023-01-04 17:42:00
36.9865,126.6942,300.0,1.5,1.2,Terra,MODIS,0,61.03,280.1,12.1,D,2,2023-01-10 01:49:00
36.9841,126.6987,305.4,1.1,1.0,Aqua,MODIS,53,61.03,285.4,9.9,D,2,2023-01-10 05:01:00
35.8831,128.1123,310.3,1.0,1.0,Aqua,MODIS,49,61.03,288.1,10.2,D,0,2023-01-12 04:47:00
35.8847,128.1232,396.0,1.0,1.0,Aqua,MODIS,100,61.03,298.6,232.1,D,0,2023-01-12 04:47:00
35.8863,128.1341,324.9,1.0,1.0,Aqua,MODIS,83,61.03,287.5,24.0,D,0,2023-01-12 04:47:00
35.094,128.8591,302.6,1.0,1.0,Aqua,MODIS,40,61.03,292.1,4.4,D,2,2023-01-12 04:47:00
36.9858,126.702,311.3,1.0,1.0,Aqua,MODIS,61,61.03,289.7,11.2,D,2,2023-01-12 04:48:00
36.9841,126.6908,310.5,1.0,1.0,Aqua,MODIS,61,61.03,288.0,10.8,D,2,2023-01-12 04:48:00
36.9863,126.7059,303.5,1.2,1.1,Terra,MODIS,49,61.03,280.1,12.2,D,2,2023-01-18 02:23:00
35.9223,128.8959,306.1,1.0,1.0,Aqua,MODIS,55,61.03,281.0,9.6,D,0,2023-01-19 04:50:00
36.9855,126.7019,301.9,1.0,1.0,Terra,MODIS,50,61.03,278.2,8.2,D,2,2023-01-20 02:07:00
36.984,126.7129,301.2,1.0,1.0,Terra,MODIS,42,61.03,278.7,7.9,D,2,2023-01-20 02:07:00
36.9828,126.6977,301.6,1.3,1.1,Aqua,MODIS,36,61.03,286.3,9.9,D,2,2023-01-31 05:09:00
36.984,126.7071,301.7,1.0,1.0,Terra,MODIS,37,61.03,282.9,7.2,D,2,2023-02-01 02:10:00
35.3081,128.3043,303.0,1.0,1.0,Aqua,MODIS,55,61.03,286.1,6.2,D,0,2023-02-04 04:42:00
34.5298,126.7077,316.3,1.2,1.1,Aqua,MODIS,65,61.03,282.4,21.6,D,0,2023-02-04 04:42:00
34.7479,126.5264,303.8,1.2,1.1,Aqua,MODIS,53,61.03,282.0,10.3,D,0,2023-02-04 04:42:00
35.4606,127.799,302.8,1.1,1.0,Aqua,MODIS,54,61.03,282.3,7.9,D,0,2023-02-04 04:42:00
35.7208,127.6406,300.7,1.1,1.0,Aqua,MODIS,41,61.03,279.6,8.2,D,0,2023-02-04 04:42:00
36.9789,126.7108,301.1,1.1,1.0,Aqua,MODIS,38,61.03,284.9,6.6,D,2,2023-02-04 04:43:00
37.8043,126.7672,305.0,1.1,1.0,Aqua,MODIS,60,61.03,279.4,9.7,D,2,2023-02-04 04:43:00
35.3806,127.0979,306.1,2.3,1.5,Aqua,MODIS,63,61.03,285.3,29.4,D,0,2023-02-05 05:24:00
36.9875,126.7098,300.7,1.3,1.1,Aqua,MODIS,32,61.03,275.3,14.4,N,2,2023-02-05 17:26:00
37.0497,126.826,301.7,1.1,1.1,Terra,MODIS,48,61.03,278.0,8.7,D,0,2023-02-06 02:19:00
36.9828,126.7046,300.9,1.1,1.1,Terra,MODIS,34,61.03,280.7,7.0,D,2,2023-02-06 02:19:00
36.9264,126.7747,317.7,1.1,1.1,Terra,MODIS,78,61.03,274.9,22.8,D,0,2023-02-06 02:19:00
36.001,129.3975,300.3,1.1,1.0,Terra,MODIS,29,61.03,287.4,4.4,D,2,2023-02-08 02:03:00
35.0942,128.8601,300.8,1.0,1.0,Terra,MODIS,22,61.03,287.8,4.4,D,2,2023-02-08 02:03:00
35.0998,127.7921,317.7,1.0,1.0,Terra,MODIS,78,61.03,283.9,18.0,D,0,2023-02-08 02:03:00
36.9847,126.7104,300.4,1.2,1.1,Aqua,MODIS,26,61.03,274.6,12.1,N,2,2023-02-19 17:31:00
35.0963,128.864,300.6,1.1,1.0,Terra,MODIS,20,61.03,285.5,5.6,D,2,2023-02-20 02:05:00
35.162,127.954,300.8,1.3,1.1,Aqua,MODIS,39,61.03,281.6,8.9,D,2,2023-02-20 04:33:00
38.0338,127.2325,307.7,1.3,1.1,Aqua,MODIS,66,61.03,279.4,16.2,D,0,2023-02-20 04:34:00
36.9894,126.6968,302.5,1.4,1.2,Terra,MODIS,0,61.03,282.6,10.2,D,2,2023-02-22 01:49:00
36.2844,126.8827,301.8,1.1,1.0,Terra,MODIS,33,61.03,282.1,6.7,D,0,2023-02-25 02:14:00
35.8043,127.6295,306.3,1.2,1.1,Terra,MODIS,59,61.03,278.4,12.5,D,0,2023-02-25 02:14:00
35.7985,127.6344,308.5,1.2,1.1,Terra,MODIS,67,61.03,276.8,15.5,D,0,2023-02-25 02:14:00
34.5617,126.46,310.6,1.1,1.0,Aqua,MODIS,62,61.03,283.5,12.3,D,0,2023-02-25 04:48:00
34.6843,126.934,301.4,1.0,1.0,Aqua,MODIS,44,61.03,287.4,5.6,D,0,2023-02-25 04:48:00
34.7416,126.3092,327.9,1.1,1.0,Aqua,MODIS,0,61.03,282.3,32.2,D,0,2023-02-25 04:48:00
34.9207,126.6746,300.5,1.0,1.0,Aqua,MODIS,38,61.03,284.3,4.5,D,0,2023-02-25 04:48:00
34.971,126.756,300.3,1.0,1.0,Aqua,MODIS,34,61.03,285.5,4.3,D,0,2023-02-25 04:48:00
35.0891,126.2245,311.1,1.1,1.0,Aqua,MODIS,0,61.03,282.6,13.6,D,0,2023-02-25 04:48:00
34.9385,126.3213,309.6,1.1,1.0,Aqua,MODIS,0,61.03,283.1,10.9,D,0,2023-02-25 04:48:00
34.3621,126.5384,311.7,1.1,1.0,Aqua,MODIS,44,61.03,284.4,14.2,D,0,2023-02-25 04:48:00
34.555,126.4682,306.5,1.1,1.0,Aqua,MODIS,18,61.03,282.8,7.9,D,0,2023-02-25 04:48:00
36.1655,126.5834,300.4,1.0,1.0,Aqua,MODIS,36,61.03,282.5,5.6,D,0,2023-02-25 04:49:00
35.3505,127.2969,302.3,1.0,1.0,Aqua,MODIS,40,61.03,286.7,5.8,D,0,2023-02-25 04:49:00
35.5976,126.8544,300.6,1.0,1.0,Aqua,MODIS,39,61.03,283.9,4.4,D,2,2023-02-25 04:49:00
35.9242,128.8975,304.9,1.0,1.0,Aqua,MODIS,60,61.03,288.7,5.5,D,0,2023-02-25 04:49:00
36.9815,126.7111,306.0,1.0,1.0,Terra,MODIS,66,61.03,274.6,12.2,N,2,2023-02-25 13:16:00
37.4853,129.0553,304.0,1.0,1.0,Terra,MODIS,58,61.03,288.2,6.7,D,2,2023-02-27 01:57:00
36.9795,126.7071,306.1,1.1,1.0,Terra,MODIS,50,61.03,288.1,7.4,D,2,2023-02-27 01:58:00
35.8489,128.3568,301.1,1.0,1.0,Terra,MODIS,33,61.03,286.8,5.0,D,0,2023-02-27 01:58:00
35.099,128.8694,304.4,1.0,1.0,Terra,MODIS,47,61.03,290.9,4.0,D,2,2023-02-27 01:58:00
35.1577,127.9507,316.8,1.3,1.1,Aqua,MODIS,68,61.03,291.1,19.1,D,2,2023-02-27 04:35:00
35.1595,127.9588,314.8,1.3,1.1,Aqua,MODIS,57,61.03,289.8,16.5,D,2,2023-02-27 04:35:00
35.1571,127.9454,308.1,1.3,1.1,Aqua,MODIS,30,61.03,291.2,9.8,D,2,2023-02-27 04:35:00
35.2433,128.1447,305.9,1.2,1.1,Aqua,MODIS,60,61.03,294.2,7.3,D,0,2023-02-27 04:35:00
35.6302,126.9492,310.0,1.4,1.2,Aqua,MODIS,48,61.03,291.8,11.7,D,2,2023-02-27 04:35:00
35.6275,126.9343,316.1,1.4,1.2,Aqua,MODIS,76,61.03,292.1,18.8,D,0,2023-02-27 04:35:00
36.1833,127.0347,305.4,1.3,1.1,Aqua,MODIS,54,61.03,292.6,6.6,D,0,2023-02-27 04:35:00
36.5239,128.4484,302.8,1.1,1.1,Aqua,MODIS,32,61.03,292.6,6.0,D,0,2023-02-27 04:35:00
36.3129,126.9557,302.5,1.3,1.1,Aqua,MODIS,42,61.03,291.2,6.6,D,0,2023-02-27 04:35:00
37.5013,127.0535,300.4,1.3,1.1,Aqua,MODIS,36,61.03,286.9,5.6,D,2,2023-02-27 04:36:00
35.9643,127.1736,305.2,1.8,1.3,Aqua,MODIS,49,61.03,290.3,10.9,D,0,2023-02-28 05:17:00
35.9703,127.1671,305.7,1.8,1.3,Aqua,MODIS,62,61.03,290.0,12.8,D,0,2023-02-28 05:17:00
36.9745,126.5842,308.8,1.7,1.3,Aqua,MODIS,59,61.03,286.1,17.6,D,0,2023-02-28 05:18:00
38.1057,127.0255,303.6,1.3,1.1,Terra,MODIS,56,61.03,276.8,11.3,D,0,2023-03-02 02:22:00
36.9816,126.7086,304.2,1.3,1.1,Terra,MODIS,55,61.03,285.4,8.7,D,2,2023-03-02 02:22:00
38.1082,127.0116,304.6,1.3,1.1,Terra,MODIS,59,61.03,278.7,11.8,D,0,2023-03-02 02:22:00
35.1983,128.6916,302.9,1.8,1.3,Terra,MODIS,11,61.03,286.4,15.3,D,2,2023-03-02 02:23:00
35.1601,127.9444,303.6,1.6,1.3,Terra,MODIS,56,61.03,284.0,15.3,D,0,2023-03-02 02:23:00
35.0913,126.8965,304.4,1.4,1.2,Terra,MODIS,59,61.03,280.0,14.0,D,0,2023-03-02 02:23:00
35.7365,126.8017,304.0,1.1,1.1,Aqua,MODIS,58,61.03,284.3,6.2,D,0,2023-03-02 05:04:00
35.7417,126.8076,300.4,1.1,1.1,Aqua,MODIS,36,61.03,284.9,4.1,D,0,2023-03-02 05:04:00
36.9787,126.6978,305.5,1.1,1.1,Aqua,MODIS,48,61.03,289.8,7.1,D,2,2023-03-02 05:04:00
36.9909,126.6999,309.2,1.1,1.0,Terra,MODIS,75,61.03,273.2,14.7,N,2,2023-03-02 13:25:00
35.1551,127.9429,302.9,1.0,1.0,Aqua,MODIS,54,61.03,288.6,5.3,D,2,2023-03-04 04:50:00
35.0189,127.0231,322.0,1.0,1.0,Aqua,MODIS,77,61.03,280.3,21.6,D,0,2023-03-04 04:50:00
35.1642,126.4059,303.4,1.0,1.0,Aqua,MODIS,47,61.03,289.7,6.1,D,0,2023-03-04 04:50:00
38.2164,127.2195,301.3,1.0,1.0,Aqua,MODIS,28,61.03,289.7,3.8,D,2,2023-03-04 04:51:00
36.51,129.0528,314.3,1.1,1.0,Terra,MODIS,65,61.03,285.0,13.1,D,0,2023-03-06 01:50:00
37.4855,129.0558,303.0,1.1,1.0,Terra,MODIS,55,61.03,291.8,4.9,D,2,2023-03-06 01:50:00
36.9864,126.6962,313.8,1.3,1.1,Terra,MODIS,0,61.03,292.9,14.9,D,2,2023-03-06 01:50:00
36.9848,126.7108,312.9,1.3,1.1,Terra,MODIS,63,61.03,294.3,14.4,D,2,2023-03-06 01:50:00
36.5009,129.0508,324.2,1.1,1.0,Terra,MODIS,83,61.03,286.1,24.0,D,0,2023-03-06 01:50:00
34.8145,127.6627,303.4,1.1,1.1,Terra,MODIS,36,61.03,291.6,4.9,D,2,2023-03-06 01:51:00
35.1585,127.9566,306.5,1.2,1.1,Aqua,MODIS,58,61.03,292.1,8.2,D,2,2023-03-06 04:37:00
35.2462,128.1538,307.6,1.2,1.1,Aqua,MODIS,65,61.03,295.7,6.9,D,0,2023-03-06 04:37:00
35.6406,127.2852,303.5,1.3,1.1,Aqua,MODIS,23,61.03,292.3,5.0,D,0,2023-03-06 04:37:00
36.3767,128.4529,308.9,1.1,1.1,Aqua,MODIS,67,61.03,295.0,6.8,D,0,2023-03-06 04:37:00
36.1838,127.0257,307.3,1.3,1.1,Aqua,MODIS,55,61.03,294.9,6.1,D,0,2023-03-06 04:37:00
37.2328,128.4214,303.2,1.1,1.0,Aqua,MODIS,55,61.03,292.1,5.6,D,0,2023-03-06 04:37:00
36.9863,126.6985,304.5,1.7,1.3,Terra,MODIS,0,61.03,290.4,8.9,D,2,2023-03-07 02:31:00
36.9826,126.7168,305.0,1.7,1.3,Terra,MODIS,46,61.03,290.2,9.2,D,2,2023-03-07 02:31:00
36.9846,126.7111,307.1,1.7,1.3,Terra,MODIS,30,61.03,291.0,11.0,D,2,2023-03-07 02:31:00
35.2062,126.8054,306.1,1.1,1.1,Terra,MODIS,31,61.03,289.8,4.9,D,2,2023-03-09 02:16:00
36.9774,126.6977,315.6,1.2,1.1,Aqua,MODIS,70,61.03,291.0,14.1,D,2,2023-03-09 05:06:00
35.279,127.6536,330.9,1.0,1.0,Aqua,MODIS,87,61.03,285.8,30.1,D,0,2023-03-11 04:52:00
35.2774,127.6427,301.8,1.0,1.0,Aqua,MODIS,43,61.03,283.2,4.3,D,0,2023-03-11 04:52:00
36.9778,126.6994,314.4,1.0,1.0,Aqua,MODIS,16,61.03,300.9,7.0,D,2,2023-03-11 04:52:00
36.4514,127.4149,343.2,1.0,1.0,Aqua,MODIS,100,61.03,278.3,56.6,N,2,2023-03-12 17:36:00
36.4498,127.4261,307.3,1.0,1.0,Aqua,MODIS,71,61.03,273.1,13.9,N,2,2023-03-12 17:36:00
37.4826,129.0599,300.5,1.3,1.1,Terra,MODIS,38,61.03,285.7,7.5,D,2,2023-03-13 01:43:00
35.1348,127.9654,301.8,1.2,1.1,Aqua,MODIS,46,61.03,286.8,6.9,D,0,2023-03-13 04:38:00
35.1743,128.1184,305.9,1.2,1.1,Aqua,MODIS,36,61.03,294.6,7.2,D,2,2023-03-13 04:38:00
35.495,128.8111,303.0,1.1,1.0,Aqua,MODIS,48,61.03,288.9,7.1,D,0,2023-03-13 04:38:00
35.5671,128.2997,301.2,1.1,1.1,Aqua,MODIS,43,61.03,289.0,6.0,D,0,2023-03-13 04:38:00
35.151,128.8597,307.0,1.1,1.0,Aqua,MODIS,42,61.03,291.5,7.9,D,0,2023-03-13 04:38:00
36.9832,126.6999,306.9,1.2,1.1,Aqua,MODIS,56,61.03,282.0,11.1,D,2,2023-03-13 04:39:00
37.4804,129.0498,303.7,1.0,1.0,Aqua,MODIS,55,61.03,289.5,6.6,D,2,2023-03-13 04:39:00
35.8958,126.665,308.2,1.4,1.2,Terra,MODIS,0,61.03,289.7,13.2,D,0,2023-03-14 02:24:00
37.1933,127.5279,305.1,2.2,1.4,Aqua,MODIS,61,61.03,292.4,11.2,D,0,2023-03-14 05:21:00
36.9861,126.7244,305.4,1.1,1.0,Terra,MODIS,64,61.03,279.3,12.1,N,2,2023-03-14 13:26:00
35.1357,127.9713,305.5,1.1,1.0,Terra,MODIS,46,61.03,284.3,8.9,D,0,2023-03-16 02:08:00
37.7559,126.7264,302.3,1.0,1.0,Terra,MODIS,52,61.03,282.4,5.1,D,0,2023-03-16 02:08:00
36.5941,127.3115,302.8,1.0,1.0,Terra,MODIS,49,61.03,290.3,4.1,D,0,2023-03-16 02:08:00
36.3159,126.9541,302.1,1.0,1.0,Terra,MODIS,43,61.03,286.4,4.0,D,0,2023-03-16 02:08:00
36.1841,127.0313,303.5,1.0,1.0,Terra,MODIS,31,61.03,286.7,3.9,D,0,2023-03-16 02:08:00
35.1523,128.8631,305.3,1.2,1.1,Terra,MODIS,61,61.03,288.0,8.1,D,0,2023-03-16 02:08:00
34.5635,126.3971,303.8,1.1,1.1,Aqua,MODIS,35,61.03,290.5,3.7,D,0,2023-03-16 05:07:00
38.2302,127.0123,310.4,2.8,1.6,Aqua,MODIS,37,61.03,277.0,51.9,D,0,2023-03-17 04:12:00
38.2326,127.0067,323.2,2.8,1.6,Aqua,MODIS,76,61.03,277.7,105.1,D,0,2023-03-17 04:12:00
37.423,129.1749,303.1,1.0,1.0,Terra,MODIS,50,61.03,288.5,5.2,D,2,2023-03-18 01:51:00
35.1579,127.9468,306.5,1.0,1.0,Aqua,MODIS,48,61.03,295.1,5.0,D,2,2023-03-18 04:53:00
35.2055,126.8033,305.7,1.0,1.0,Aqua,MODIS,27,61.03,292.4,2.5,D,2,2023-03-18 04:53:00
35.3644,126.5083,304.2,1.0,1.0,Aqua,MODIS,54,61.03,288.8,4.1,D,0,2023-03-18 04:53:00
35.797,127.571,304.9,1.0,1.0,Aqua,MODIS,60,61.03,290.4,5.0,D,0,2023-03-18 04:53:00
35.8918,127.2078,319.3,1.0,1.0,Aqua,MODIS,79,61.03,288.7,14.8,D,0,2023-03-18 04:53:00
35.8903,127.1969,382.1,1.0,1.0,Aqua,MODIS,100,61.03,295.1,159.8,D,0,2023-03-18 04:53:00
36.4045,126.9219,303.7,1.0,1.0,Aqua,MODIS,30,61.03,291.6,3.7,D,0,2023-03-18 04:53:00
36.6811,126.8518,321.2,1.0,1.0,Aqua,MODIS,81,61.03,291.3,17.1,D,2,2023-03-18 04:53:00
36.6795,126.8408,310.2,1.0,1.0,Aqua,MODIS,66,61.03,292.9,7.4,D,2,2023-03-18 04:53:00
36.9857,126.7072,304.9,1.8,1.3,Terra,MODIS,0,61.03,289.8,10.2,D,2,2023-03-19 02:32:00
35.1671,127.9436,301.3,2.4,1.5,Terra,MODIS,37,61.03,290.7,13.1,D,0,2023-03-19 02:33:00
35.7112,128.0042,311.4,1.1,1.1,Aqua,MODIS,15,61.03,299.9,9.0,D,0,2023-03-20 04:39:00
34.6013,127.4389,307.5,1.2,1.1,Aqua,MODIS,62,61.03,283.4,11.4,D,0,2023-03-20 04:39:00
35.1081,128.2228,309.6,1.1,1.1,Aqua,MODIS,60,61.03,296.7,7.6,D,0,2023-03-20 04:39:00
35.1061,128.2108,312.3,1.1,1.1,Aqua,MODIS,64,61.03,297.2,9.4,D,0,2023-03-20 04:39:00
35.1743,128.1253,312.0,1.1,1.1,Aqua,MODIS,55,61.03,299.3,7.9,D,2,2023-03-20 04:39:00
35.8971,129.0832,309.0,1.0,1.0,Aqua,MODIS,58,61.03,294.1,6.3,D,0,2023-03-20 04:39:00
35.8953,129.0719,307.1,1.0,1.0,Aqua,MODIS,32,61.03,294.9,4.6,D,0,2023-03-20 04:39:00
36.9819,126.6923,311.9,1.2,1.1,Aqua,MODIS,54,61.03,294.7,9.4,D,2,2023-03-20 04:40:00
35.9873,128.2578,313.4,1.1,1.0,Aqua,MODIS,63,61.03,297.1,9.0,D,0,2023-03-20 04:40:00
36.9843,126.7056,310.9,1.2,1.1,Aqua,MODIS,61,61.03,295.6,8.6,D,2,2023-03-20 04:40:00
37.1543,127.4901,307.8,1.2,1.1,Terra,MODIS,48,61.03,293.8,6.0,D,0,2023-03-21 02:16:00
36.8836,127.2103,310.6,1.2,1.1,Terra,MODIS,31,61.03,295.6,7.9,D,0,2023-03-21 02:16:00
36.7348,126.9348,303.6,1.1,1.1,Terra,MODIS,29,61.03,292.6,4.2,D,0,2023-03-21 02:16:00
35.1382,126.4822,307.8,1.2,1.1,Terra,MODIS,54,61.03,292.2,6.5,D,0,2023-03-21 02:17:00
35.6198,126.9281,309.7,1.2,1.1,Terra,MODIS,67,61.03,295.5,5.5,D,0,2023-03-21 02:17:00
35.9387,126.6367,309.5,1.1,1.1,Terra,MODIS,50,61.03,295.9,5.3,D,0,2023-03-21 02:17:00
35.6793,126.8115,310.8,1.2,1.1,Terra,MODIS,68,61.03,297.6,6.1,D,0,2023-03-21 02:17:00
35.5042,126.6893,309.8,1.2,1.1,Terra,MODIS,62,61.03,295.8,6.4,D,0,2023-03-21 02:17:00
35.1599,127.9467,304.1,1.4,1.2,Terra,MODIS,53,61.03,289.9,7.6,D,0,2023-03-21 02:17:00
35.2935,127.0269,308.0,1.2,1.1,Terra,MODIS,57,61.03,295.8,8.0,D,0,2023-03-21 02:17:00
38.096,127.6347,306.5,2.3,1.5,Aqua,MODIS,47,61.03,293.7,14.5,D,0,2023-03-21 05:22:00
38.0916,127.6301,308.6,2.3,1.5,Aqua,MODIS,55,61.03,293.7,19.9,D,0,2023-03-21 05:22:00
38.0933,127.6237,301.6,1.0,1.0,Terra,MODIS,43,61.03,280.5,8.5,N,0,2023-03-21 13:19:00
36.9856,126.6954,300.5,1.2,1.1,Terra,MODIS,29,61.03,279.9,10.1,N,2,2023-03-23 13:03:00
36.9927,126.7063,300.5,1.1,1.0,Aqua,MODIS,6,61.03,279.1,7.9,N,2,2023-03-24 17:52:00
36.9782,126.6992,314.1,1.0,1.0,Aqua,MODIS,60,61.03,286.6,12.4,D,2,2023-03-25 04:55:00
37.2027,127.5407,306.0,1.6,1.2,Terra,MODIS,63,61.03,292.8,7.5,D,0,2023-03-26 02:25:00
36.9859,126.7066,309.0,1.4,1.2,Terra,MODIS,51,61.03,293.2,10.5,D,2,2023-03-26 02:25:00
35.1214,128.1734,307.9,1.1,1.0,Aqua,MODIS,61,61.03,295.1,6.7,D,0,2023-03-27 04:40:00
35.2652,128.7655,315.9,1.1,1.0,Aqua,MODIS,61,61.03,302.3,10.8,D,0,2023-03-27 04:40:00
35.1802,128.1215,313.7,1.1,1.1,Aqua,MODIS,65,61.03,300.3,7.8,D,2,2023-03-27 04:40:00
35.2544,128.2455,312.9,1.1,1.0,Aqua,MODIS,73,61.03,294.0,11.4,D,0,2023-03-27 04:40:00
35.2524,128.2338,308.9,1.1,1.0,Aqua,MODIS,67,61.03,293.9,8.2,D,0,2023-03-27 04:40:00
35.0587,126.7935,307.2,1.3,1.1,Aqua,MODIS,60,61.03,293.1,6.3,D,2,2023-03-27 04:40:00
35.0563,126.7799,305.7,1.3,1.1,Aqua,MODIS,48,61.03,293.3,5.0,D,2,2023-03-27 04:40:00
35.4255,128.2164,300.4,1.1,1.0,Aqua,MODIS,36,61.03,288.0,4.4,D,0,2023-03-27 04:40:00
35.8966,129.0745,302.5,1.0,1.0,Aqua,MODIS,43,61.03,291.5,4.1,D,0,2023-03-27 04:40:00
35.8387,128.4164,306.4,1.1,1.0,Aqua,MODIS,46,61.03,294.1,5.5,D,0,2023-03-27 04:40:00
36.6919,127.7847,303.0,1.1,1.0,Aqua,MODIS,45,61.03,291.8,5.1,D,0,2023-03-27 04:41:00
37.0841,127.3462,304.5,1.1,1.1,Aqua,MODIS,47,61.03,290.6,4.5,D,0,2023-03-27 04:41:00
36.9763,126.7105,311.3,1.2,1.1,Aqua,MODIS,57,61.03,296.1,8.0,D,2,2023-03-27 04:41:00
37.7009,128.6745,301.3,1.1,1.0,Terra,MODIS,46,61.03,286.6,5.6,D,0,2023-03-28 02:08:00
37.3436,127.79,300.1,1.0,1.0,Terra,MODIS,27,61.03,287.3,3.6,D,0,2023-03-28 02:09:00
37.1764,127.6171,306.8,1.0,1.0,Terra,MODIS,64,61.03,290.0,5.2,D,0,2023-03-28 02:09:00
36.9082,128.793,302.8,1.1,1.1,Terra,MODIS,42,61.03,287.8,5.9,D,0,2023-03-28 02:09:00
36.8897,128.6397,301.5,1.1,1.1,Terra,MODIS,32,61.03,287.1,4.0,D,0,2023-03-28 02:09:00
36.8617,128.7483,303.2,1.1,1.1,Terra,MODIS,55,61.03,287.4,5.9,D,0,2023-03-28 02:09:00
36.8596,128.7608,301.7,1.1,1.1,Terra,MODIS,48,61.03,288.6,4.8,D,0,2023-03-28 02:09:00
36.1392,128.4503,311.9,1.1,1.1,Terra,MODIS,33,61.03,295.2,10.1,D,0,2023-03-28 02:09:00
36.0962,128.3827,315.5,1.1,1.1,Terra,MODIS,0,61.03,296.5,10.5,D,2,2023-03-28 02:09:00
36.0364,128.393,307.6,1.1,1.1,Terra,MODIS,0,61.03,291.3,6.7,D,0,2023-03-28 02:09:00
35.938,128.8285,309.9,1.2,1.1,Terra,MODIS,30,61.03,295.7,8.3,D,0,2023-03-28 02:09:00
35.9352,128.2918,310.6,1.1,1.1,Terra,MODIS,36,61.03,294.6,8.4,D,2,2023-03-28 02:09:00
35.8766,128.468,306.7,1.1,1.1,Terra,MODIS,34,61.03,295.0,6.5,D,0,2023-03-28 02:09:00
35.8641,128.542,310.8,1.2,1.1,Terra,MODIS,45,61.03,295.7,7.6,D,2,2023-03-28 02:09:00
35.799,128.4933,307.6,1.1,1.1,Terra,MODIS,38,61.03,293.0,7.2,D,2,2023-03-28 02:09:00
35.6827,128.458,311.3,1.1,1.1,Terra,MODIS,67,61.03,295.4,10.4,D,0,2023-03-28 02:09:00
35.6342,128.4265,313.7,1.1,1.1,Terra,MODIS,54,61.03,296.7,10.9,D,0,2023-03-28 02:09:00
35.4175,129.1509,306.4,1.2,1.1,Terra,MODIS,40,61.03,294.9,8.0,D,0,2023-03-28 02:09:00
35.2667,128.7736,321.0,1.2,1.1,Terra,MODIS,81,61.03,297.9,20.7,D,0,2023-03-28 02:09:00
35.2433,128.6216,307.9,1.2,1.1,Terra,MODIS,32,61.03,295.6,6.8,D,2,2023-03-28 02:09:00
35.546,126.6663,303.6,1.0,1.0,Terra,MODIS,46,61.03,286.6,4.2,D,0,2023-03-28 02:09:00
35.1479,128.9803,310.3,1.2,1.1,Terra,MODIS,22,61.03,297.3,10.8,D,2,2023-03-28 02:09:00
35.2565,128.2308,303.4,1.1,1.1,Terra,MODIS,20,61.03,291.9,5.0,D,0,2023-03-28 02:09:00
35.2544,128.243,310.2,1.1,1.1,Terra,MODIS,67,61.03,291.1,10.0,D,0,2023-03-28 02:09:00
35.2253,128.1852,303.1,1.1,1.1,Terra,MODIS,24,61.03,292.2,4.9,D,0,2023-03-28 02:09:00
35.0949,128.8655,316.8,1.2,1.1,Terra,MODIS,25,61.03,299.0,14.4,D,2,2023-03-28 02:09:00
35.19,128.2467,306.0,1.1,1.1,Terra,MODIS,63,61.03,293.4,6.2,D,0,2023-03-28 02:09:00
35.188,128.2589,305.1,1.1,1.1,Terra,MODIS,61,61.03,293.5,5.5,D,0,2023-03-28 02:09:00
35.1804,128.1305,309.0,1.1,1.1,Terra,MODIS,59,61.03,295.5,6.3,D,2,2023-03-28 02:09:00
35.1731,128.1161,309.3,1.1,1.1,Terra,MODIS,52,61.03,296.6,6.9,D,2,2023-03-28 02:09:00
35.1329,128.1817,304.8,1.1,1.1,Terra,MODIS,29,61.03,292.8,4.8,D,0,2023-03-28 02:09:00
35.1288,128.1743,305.2,1.1,1.1,Terra,MODIS,50,61.03,292.8,5.9,D,0,2023-03-28 02:09:00
34.757,127.2618,306.9,1.1,1.0,Terra,MODIS,0,61.03,290.9,6.7,D,0,2023-03-28 02:09:00
36.9807,126.6989,310.6,1.8,1.3,Aqua,MODIS,0,61.03,297.5,12.3,D,2,2023-03-29 04:27:00
37.4826,129.0533,314.1,1.0,1.0,Terra,MODIS,72,61.03,299.7,9.1,D,2,2023-03-30 01:52:00
37.1543,128.1246,311.2,1.5,1.2,Aqua,MODIS,57,61.03,286.3,14.2,D,0,2023-03-30 05:09:00
38.1157,127.7152,321.3,1.5,1.2,Aqua,MODIS,61,61.03,299.4,23.3,D,2,2023-03-30 05:09:00
38.128,127.7291,317.6,1.5,1.2,Aqua,MODIS,59,61.03,295.5,17.4,D,0,2023-03-30 05:09:00
38.1264,127.7128,385.1,1.5,1.2,Aqua,MODIS,100,61.03,302.3,300.7,D,0,2023-03-30 05:09:00
33.3097,126.7262,314.4,2.3,1.5,Terra,MODIS,53,61.03,292.9,31.1,D,0,2023-03-31 02:34:00
37.4829,129.0507,307.9,1.5,1.2,Terra,MODIS,56,61.03,296.2,9.3,D,2,2023-04-01 01:36:00
36.9836,126.6996,325.4,1.0,1.0,Aqua,MODIS,73,61.03,306.8,14.0,D,2,2023-04-01 04:55:00
37.4642,127.6347,309.3,1.2,1.1,Terra,MODIS,62,61.03,297.2,6.8,D,0,2023-04-02 02:17:00
37.4618,127.648,338.2,1.2,1.1,Terra,MODIS,90,61.03,297.5,50.6,D,0,2023-04-02 02:17:00
36.9855,126.6992,314.9,1.1,1.1,Terra,MODIS,63,61.03,300.8,7.4,D,2,2023-04-02 02:17:00
